# Shadow tomography log started 2020-01-30 15:37:28
# Dimension = 16
# True state = ( 0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7         re8         im8         re9         im9        re10        im10        re11        im11        re12        im12        re13        im13        re14        im14        re15        im15
  21165713 7574    0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000 -0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000
  21175860 10147   0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000  0.00000000
  21186443 10583   0.25000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000 -0.25000000  0.00000000 -0.25000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.00000000 -0.25000000  0.00000000
  21187018 575    -0.00000000  0.00000000 -0.00000000  0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000  0.00000000 -0.00000000  0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000
  21189042 2024   -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000
  21191456 2414    0.25000000  0.00000000  0.25000000  0.00000000 -0.25000000  0.00000000 -0.25000000  0.00000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.25000000  0.00000000 -0.25000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.00000000  0.00000000  0.25000000 -0.00000000 -0.25000000  0.00000000  0.25000000 -0.00000000 -0.25000000
  21193319 1863    0.25000000  0.00000000  0.25000000  0.00000000 -0.00000000 -0.25000000  0.00000000  0.25000000  0.25000000  0.00000000 -0.25000000  0.00000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000  0.25000000  0.00000000  0.25000000  0.00000000 -0.00000000 -0.25000000  0.00000000  0.25000000 -0.25000000  0.00000000  0.25000000  0.00000000  0.00000000  0.25000000  0.00000000  0.25000000
  21194521 1202    0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.35355338
  21200679 6158    0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000 -0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000
  21202067 1388    0.25000000  0.00000000  0.00000000 -0.25000000  0.00000000 -0.25000000  0.25000000  0.00000000  0.00000000 -0.25000000 -0.25000000  0.00000000 -0.25000000  0.00000000  0.00000000 -0.25000000  0.25000000  0.00000000  0.00000000  0.25000000  0.00000000 -0.25000000 -0.25000000  0.00000000  0.00000000  0.25000000 -0.25000000  0.00000000  0.25000000  0.00000000  0.00000000 -0.25000000
  21204831 2764    0.25000000  0.00000000  0.00000000  0.25000000 -0.25000000  0.00000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.25000000  0.00000000  0.00000000  0.25000000  0.25000000  0.00000000  0.25000000  0.00000000  0.00000000  0.25000000 -0.25000000  0.00000000  0.00000000 -0.25000000  0.00000000 -0.25000000 -0.25000000  0.00000000  0.00000000 -0.25000000 -0.25000000  0.00000000
  21206869 2038    0.25000000  0.00000000  0.00000000  0.25000000 -0.25000000  0.00000000  0.00000000  0.25000000  0.25000000  0.00000000  0.00000000  0.25000000 -0.25000000  0.00000000  0.00000000  0.25000000 -0.25000000  0.00000000  0.00000000  0.25000000  0.25000000  0.00000000  0.00000000  0.25000000  0.25000000  0.00000000 -0.00000000 -0.25000000 -0.25000000  0.00000000 -0.00000000 -0.25000000
  21213463 6594    0.25000000 -0.00000000 -0.00000000  0.25000000  0.25000000 -0.00000000 -0.00000000 -0.25000000 -0.25000000 -0.00000000 -0.00000000  0.25000000 -0.25000000 -0.00000000 -0.00000000 -0.25000000  0.25000000 -0.00000000 -0.00000000  0.25000000 -0.25000000 -0.00000000 -0.00000000  0.25000000 -0.25000000 -0.00000000 -0.00000000  0.25000000  0.25000000 -0.00000000 -0.00000000  0.25000000
  21219135 5672    0.25000000  0.00000000  0.25000000  0.00000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.25000000  0.00000000  0.25000000  0.00000000  0.00000000  0.25000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.00000000 -0.25000000  0.25000000  0.00000000  0.25000000  0.00000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.25000000  0.00000000  0.25000000  0.00000000
  21220932 1797    0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000 -0.25000000  0.00000000  0.00000000  0.25000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000 -0.25000000  0.00000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.00000000 -0.25000000  0.00000000 -0.25000000
  21223085 2153    0.35355338 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000
  21234974 11889   0.35355338 -0.00000000 -0.00000000  0.00000000 -0.35355338  0.00000000 -0.00000000  0.00000000 -0.35355338  0.00000000 -0.00000000  0.00000000  0.35355338 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000 -0.35355338 -0.00000000  0.00000000 -0.00000000 -0.35355338 -0.00000000  0.00000000 -0.00000000  0.35355338 -0.00000000  0.00000000 -0.00000000  0.35355338
  21237729 2755   -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000
  21242306 4577    0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000
  21249497 7191    0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000
  21252631 3134    0.00000000  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000
  21260159 7528    0.25000000  0.00000000 -0.25000000  0.00000000 -0.00000000 -0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.25000000  0.00000000  0.25000000  0.00000000 -0.00000000 -0.25000000  0.00000000  0.25000000 -0.25000000  0.00000000  0.25000000  0.00000000 -0.25000000  0.00000000 -0.25000000  0.00000000  0.00000000  0.25000000  0.00000000  0.25000000
  21263671 3512    0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000 -0.35355338
  21266814 3143    0.25000000 -0.00000000  0.25000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.00000000  0.25000000 -0.00000000  0.25000000 -0.00000000 -0.00000000 -0.25000000 -0.00000000  0.25000000 -0.00000000  0.25000000 -0.00000000 -0.25000000 -0.00000000  0.25000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.00000000  0.25000000
  21268678 1864    0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000  0.35355338
  21278367 9689    0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.35355338
  21281339 2972    0.35355338 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.35355338  0.00000000
  21281426 87      0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000  0.00000000 -0.00000000  0.00000000
  21290990 9564    0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.00000000 -0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000
  21298598 7608   -0.00000000  0.00000000  0.35355338 -0.00000000 -0.00000000  0.00000000  0.35355338 -0.00000000 -0.00000000  0.00000000  0.35355338 -0.00000000 -0.00000000  0.00000000  0.35355338 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.35355338 -0.00000000  0.00000000 -0.00000000  0.35355338 -0.00000000  0.00000000 -0.00000000  0.35355338 -0.00000000  0.00000000 -0.00000000  0.35355338
  21305996 7398    0.35355338 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.00000000
  21315187 9191    0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000
  21316898 1711   -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000 -0.50000000 -0.00000000  0.00000000
  21318385 1487    0.25000000 -0.00000000 -0.25000000 -0.00000000  0.25000000 -0.00000000  0.25000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.00000000  0.25000000 -0.00000000 -0.25000000 -0.00000000  0.25000000 -0.00000000  0.25000000 -0.00000000  0.25000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.00000000  0.25000000 -0.00000000  0.25000000 -0.00000000  0.25000000 -0.00000000
  21318999 614    -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000
  21320237 1238    0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.35355338 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338 -0.35355338  0.00000000  0.00000000  0.00000000
  21322401 2164    0.35355338  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000 -0.00000000 -0.35355338  0.00000000  0.00000000 -0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000
  21324173 1772    0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.50000000
  21326990 2817    0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000
  21331934 4944    0.00000000  0.00000000  0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000
  21336732 4798    0.35355338  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000
  21347265 10533   0.25000000  0.00000000  0.25000000  0.00000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000 -0.25000000 -0.25000000  0.00000000 -0.25000000  0.00000000 -0.25000000  0.00000000 -0.25000000  0.00000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000 -0.25000000  0.25000000  0.00000000  0.25000000  0.00000000
  21351836 4571    0.25000000 -0.00000000 -0.00000000 -0.25000000  0.25000000 -0.00000000 -0.00000000 -0.25000000 -0.00000000  0.25000000 -0.25000000  0.00000000 -0.00000000  0.25000000 -0.25000000  0.00000000 -0.00000000  0.25000000 -0.25000000  0.00000000 -0.00000000  0.25000000 -0.25000000  0.00000000 -0.25000000  0.00000000 -0.00000000  0.25000000 -0.25000000  0.00000000 -0.00000000  0.25000000
  21352561 725    -0.00000000  0.00000000  0.35355338 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000  0.00000000 -0.35355338  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000 -0.35355338 -0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000  0.00000000 -0.00000000 -0.35355338 -0.00000000  0.00000000
  21353454 893     0.25000000 -0.00000000  0.25000000 -0.00000000 -0.25000000 -0.00000000  0.25000000 -0.00000000  0.25000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.00000000  0.25000000 -0.00000000  0.25000000 -0.00000000  0.25000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.00000000  0.25000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.00000000
  21359055 5601    0.25000000 -0.00000000  0.25000000 -0.00000000 -0.00000000  0.25000000 -0.00000000 -0.25000000 -0.25000000 -0.00000000  0.25000000 -0.00000000 -0.00000000  0.25000000 -0.00000000  0.25000000 -0.25000000 -0.00000000  0.25000000 -0.00000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.25000000 -0.00000000 -0.25000000 -0.00000000 -0.00000000  0.25000000 -0.00000000 -0.25000000
  21362309 3254    0.25000000 -0.00000000 -0.00000000 -0.25000000  0.25000000 -0.00000000 -0.00000000  0.25000000 -0.25000000 -0.00000000 -0.00000000  0.25000000 -0.25000000 -0.00000000 -0.00000000 -0.25000000 -0.00000000  0.25000000 -0.25000000 -0.00000000 -0.00000000 -0.25000000 -0.25000000 -0.00000000 -0.00000000 -0.25000000  0.25000000 -0.00000000 -0.00000000  0.25000000  0.25000000 -0.00000000
  21362640 331     0.25000000 -0.00000000 -0.00000000  0.25000000 -0.00000000  0.25000000 -0.25000000  0.00000000 -0.00000000  0.25000000 -0.25000000  0.00000000 -0.25000000  0.00000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.25000000  0.00000000 -0.25000000  0.00000000 -0.00000000  0.25000000  0.25000000 -0.00000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.25000000  0.00000000
  21363065 425     0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000  0.00000000 -0.00000000  0.00000000
  21369353 6288    0.25000000  0.00000000  0.25000000  0.00000000  0.00000000  0.25000000 -0.00000000 -0.25000000 -0.25000000  0.00000000  0.25000000  0.00000000  0.00000000  0.25000000  0.00000000  0.25000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000  0.25000000  0.00000000 -0.25000000  0.00000000 -0.00000000 -0.25000000  0.00000000  0.25000000 -0.25000000  0.00000000 -0.25000000  0.00000000
  21380152 10799   0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000
  21399225 19073   0.25000000  0.00000000  0.00000000  0.25000000 -0.25000000  0.00000000  0.00000000 -0.25000000 -0.25000000  0.00000000  0.00000000  0.25000000  0.25000000  0.00000000  0.00000000 -0.25000000  0.00000000 -0.25000000 -0.25000000  0.00000000  0.00000000 -0.25000000 -0.25000000  0.00000000  0.00000000  0.25000000 -0.25000000  0.00000000  0.00000000  0.25000000 -0.25000000  0.00000000
  21404071 4846    0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000
  21407553 3482   -0.00000000  0.00000000  0.35355338 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000  0.00000000 -0.35355338  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.35355338 -0.00000000  0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.00000000  0.00000000 -0.00000000 -0.35355338 -0.00000000  0.00000000
  21421042 13489   0.25000000  0.00000000 -0.00000000 -0.25000000 -0.25000000  0.00000000 -0.00000000 -0.25000000 -0.25000000  0.00000000  0.00000000  0.25000000 -0.25000000  0.00000000 -0.00000000 -0.25000000  0.25000000  0.00000000  0.00000000  0.25000000  0.25000000  0.00000000 -0.00000000 -0.25000000 -0.25000000  0.00000000 -0.00000000 -0.25000000  0.25000000  0.00000000 -0.00000000 -0.25000000
  21423154 2112    0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000
  21424036 882     0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000
  21426034 1998    0.25000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.00000000 -0.25000000  0.00000000  0.00000000 -0.25000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.00000000 -0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000 -0.25000000
  21429146 3112    0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000 -0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000  0.00000000 -0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000
  21438545 9399    0.25000000  0.00000000  0.25000000  0.00000000  0.00000000  0.25000000 -0.00000000 -0.25000000 -0.25000000  0.00000000 -0.25000000  0.00000000 -0.00000000 -0.25000000  0.00000000  0.25000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.25000000  0.00000000  0.25000000  0.00000000 -0.00000000 -0.25000000 -0.00000000 -0.25000000 -0.25000000  0.00000000  0.25000000  0.00000000
  21439916 1371    0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.00000000
  21452665 12749   0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338
  21458766 6101    0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000 -0.00000000 -0.35355338  0.00000000  0.00000000  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000
  21467709 8943    0.25000000  0.00000000  0.00000000  0.25000000 -0.00000000 -0.25000000  0.25000000  0.00000000 -0.00000000 -0.25000000 -0.25000000  0.00000000  0.25000000  0.00000000 -0.00000000 -0.25000000  0.25000000  0.00000000  0.00000000  0.25000000 -0.00000000 -0.25000000  0.25000000  0.00000000 -0.00000000 -0.25000000 -0.25000000  0.00000000  0.25000000  0.00000000 -0.00000000 -0.25000000
