# Shadow tomography log started 2019-12-30 23:51:32
# Dimension = 2
# True state = (-0.30738525  0.10128641 -0.25510160  0.91114134)
# N        C              re0         im0         re1         im1
  247282679 220848  0.70710677  0.00000000  0.70710677  0.00000000
  247384887 102208  0.70710677  0.00000000  0.00000000 -0.70710677
  247607215 222328  0.70710677  0.00000000  0.70710677  0.00000000
  247669103 61888   1.00000000  0.00000000  0.00000000  0.00000000
  247762657 93554   0.70710677  0.00000000  0.00000000  0.70710677
  247933432 170775  0.00000000  0.00000000  1.00000000  0.00000000
  248105309 171877  0.00000000  0.00000000  1.00000000  0.00000000
  248206714 101405  0.70710677  0.00000000 -0.00000000 -0.70710677
  248219386 12672   0.70710677 -0.00000000 -0.70710677 -0.00000000
  248311735 92349   0.70710677  0.00000000  0.00000000  0.70710677
  248532574 220839  0.70710677  0.00000000  0.70710677  0.00000000
  248594496 61922   1.00000000  0.00000000  0.00000000  0.00000000
  248762665 168169  0.00000000  0.00000000  1.00000000  0.00000000
  248854990 92325   0.70710677 -0.00000000 -0.00000000  0.70710677
  249074594 219604  0.70710677  0.00000000  0.70710677  0.00000000
  249166502 91908   0.70710677 -0.00000000 -0.00000000  0.70710677
  249386435 219933  0.70710677  0.00000000  0.70710677  0.00000000
  249399645 13210   0.70710677  0.00000000 -0.70710677  0.00000000
  249567473 167828  0.00000000  0.00000000  1.00000000  0.00000000
  249660489 93016   0.70710677 -0.00000000 -0.00000000  0.70710677
  249881000 220511  0.70710677  0.00000000  0.70710677  0.00000000
  250099503 218503  0.70710677  0.00000000  0.70710677  0.00000000
  250200278 100775  0.70710677  0.00000000 -0.00000000 -0.70710677
  250212523 12245   0.70710677 -0.00000000 -0.70710677 -0.00000000
  250272788 60265   1.00000000  0.00000000  0.00000000  0.00000000
  250334511 61723   1.00000000  0.00000000  0.00000000  0.00000000
  250347447 12936   0.70710677  0.00000000 -0.70710677  0.00000000
  250360815 13368   0.70710677 -0.00000000 -0.70710677 -0.00000000
  250461651 100836  0.70710677  0.00000000  0.00000000 -0.70710677
  250682437 220786  0.70710677  0.00000000  0.70710677  0.00000000
  250850667 168230  0.00000000  0.00000000  1.00000000  0.00000000
  250951038 100371  0.70710677  0.00000000  0.00000000 -0.70710677
  251042116 91078   0.70710677 -0.00000000 -0.00000000  0.70710677
  251262340 220224  0.70710677  0.00000000  0.70710677  0.00000000
  251274512 12172   0.70710677 -0.00000000 -0.70710677 -0.00000000
  251366281 91769   0.70710677 -0.00000000 -0.00000000  0.70710677
  251379314 13033   0.70710677  0.00000000 -0.70710677  0.00000000
  251440084 60770   1.00000000  0.00000000  0.00000000  0.00000000
  251661031 220947  0.70710677  0.00000000  0.70710677  0.00000000
  251723436 62405   1.00000000  0.00000000  0.00000000  0.00000000
  251817311 93875   0.70710677 -0.00000000 -0.00000000  0.70710677
  252037921 220610  0.70710677  0.00000000  0.70710677  0.00000000
  252258740 220819  0.70710677  0.00000000  0.70710677  0.00000000
  252352140 93400   0.70710677 -0.00000000 -0.00000000  0.70710677
  252453589 101449  0.70710677  0.00000000  0.00000000 -0.70710677
  252515843 62254   1.00000000  0.00000000  0.00000000  0.00000000
  252616134 100291  0.70710677  0.00000000  0.00000000 -0.70710677
  252677792 61658   1.00000000  0.00000000  0.00000000  0.00000000
  252848902 171110  0.00000000  0.00000000  1.00000000  0.00000000
  253069235 220333  0.70710677  0.00000000  0.70710677  0.00000000
  253290919 221684  0.70710677  0.00000000  0.70710677  0.00000000
  253392241 101322  0.70710677  0.00000000  0.00000000 -0.70710677
  253454183 61942   1.00000000  0.00000000  0.00000000  0.00000000
  253672837 218654  0.70710677  0.00000000  0.70710677  0.00000000
  253892065 219228  0.70710677  0.00000000  0.70710677  0.00000000
  253953585 61520   1.00000000  0.00000000  0.00000000  0.00000000
  254014177 60592   1.00000000  0.00000000  0.00000000  0.00000000
  254106804 92627   0.70710677 -0.00000000 -0.00000000  0.70710677
  254276446 169642  0.00000000  0.00000000  1.00000000  0.00000000
  254337754 61308   1.00000000  0.00000000  0.00000000  0.00000000
  254429343 91589   0.70710677  0.00000000  0.00000000  0.70710677
  254522046 92703   0.70710677 -0.00000000 -0.00000000  0.70710677
  254690444 168398  0.00000000  0.00000000  1.00000000  0.00000000
  254858102 167658  0.00000000  0.00000000  1.00000000  0.00000000
  254950776 92674   0.70710677  0.00000000  0.00000000  0.70710677
  255043332 92556   0.70710677  0.00000000  0.00000000  0.70710677
  255212560 169228  0.00000000  0.00000000  1.00000000  0.00000000
  255313846 101286  0.70710677  0.00000000  0.00000000 -0.70710677
  255376513 62667   1.00000000  0.00000000  0.00000000  0.00000000
  255476833 100320  0.70710677  0.00000000 -0.00000000 -0.70710677
  255646712 169879  0.00000000  0.00000000  1.00000000  0.00000000
  255749469 102757  0.70710677  0.00000000 -0.00000000 -0.70710677
  255762412 12943   0.70710677  0.00000000 -0.70710677  0.00000000
  255863007 100595  0.70710677  0.00000000 -0.00000000 -0.70710677
  256085523 222516  0.70710677  0.00000000  0.70710677  0.00000000
  256256913 171390  0.00000000  0.00000000  1.00000000  0.00000000
  256358105 101192  0.70710677  0.00000000 -0.00000000 -0.70710677
  256421040 62935   1.00000000  0.00000000  0.00000000  0.00000000
  256593612 172572  0.00000000  0.00000000  1.00000000  0.00000000
  256656271 62659   1.00000000  0.00000000  0.00000000  0.00000000
  256826857 170586  0.00000000  0.00000000  1.00000000  0.00000000
  256889775 62918   1.00000000  0.00000000  0.00000000  0.00000000
  256984457 94682   0.70710677  0.00000000  0.00000000  0.70710677
  257086785 102328  0.70710677  0.00000000 -0.00000000 -0.70710677
  257309517 222732  0.70710677  0.00000000  0.70710677  0.00000000
  257484850 175333  0.00000000  0.00000000  1.00000000  0.00000000
  257580349 95499   0.70710677 -0.00000000 -0.00000000  0.70710677
  257805201 224852  0.70710677  0.00000000  0.70710677  0.00000000
  258021413 216212  0.70710677  0.00000000  0.70710677  0.00000000
  258187545 166132  0.00000000  0.00000000  1.00000000  0.00000000
  258200578 13033   0.70710677  0.00000000 -0.70710677  0.00000000
  258297482 96904   0.70710677  0.00000000 -0.00000000 -0.70710677
  258385262 87780   0.70710677 -0.00000000 -0.00000000  0.70710677
  258474753 89491   0.70710677  0.00000000  0.00000000  0.70710677
  258696186 221433  0.70710677  0.00000000  0.70710677  0.00000000
  258789041 92855   0.70710677  0.00000000  0.00000000  0.70710677
  258889646 100605  0.70710677  0.00000000  0.00000000 -0.70710677
  259060612 170966  0.00000000  0.00000000  1.00000000  0.00000000
  259229620 169008  0.00000000  0.00000000  1.00000000  0.00000000
  259452217 222597  0.70710677  0.00000000  0.70710677  0.00000000
  259464802 12585   0.70710677 -0.00000000 -0.70710677 -0.00000000
  259687738 222936  0.70710677  0.00000000  0.70710677  0.00000000
  259751196 63458   1.00000000  0.00000000  0.00000000  0.00000000
  259813674 62478   1.00000000  0.00000000  0.00000000  0.00000000
  259876568 62894   1.00000000  0.00000000  0.00000000  0.00000000
  259939627 63059   1.00000000  0.00000000  0.00000000  0.00000000
  259953124 13497   0.70710677  0.00000000 -0.70710677  0.00000000
  259966092 12968   0.70710677 -0.00000000 -0.70710677 -0.00000000
  260138495 172403  0.00000000  0.00000000  1.00000000  0.00000000
  260238906 100411  0.70710677  0.00000000  0.00000000 -0.70710677
  260333540 94634   0.70710677 -0.00000000 -0.00000000  0.70710677
  260504268 170728  0.00000000  0.00000000  1.00000000  0.00000000
  260517335 13067   0.70710677 -0.00000000 -0.70710677 -0.00000000
  260531092 13757   0.70710677  0.00000000 -0.70710677  0.00000000
  260752908 221816  0.70710677  0.00000000  0.70710677  0.00000000
  260925675 172767  0.00000000  0.00000000  1.00000000  0.00000000
  261097612 171937  0.00000000  0.00000000  1.00000000  0.00000000
  261110907 13295   0.70710677  0.00000000 -0.70710677  0.00000000
  261334092 223185  0.70710677  0.00000000  0.70710677  0.00000000
  261396784 62692   1.00000000  0.00000000  0.00000000  0.00000000
  261497651 100867  0.70710677  0.00000000  0.00000000 -0.70710677
  261599032 101381  0.70710677  0.00000000  0.00000000 -0.70710677
  261769104 170072  0.00000000  0.00000000  1.00000000  0.00000000
  261782250 13146   0.70710677 -0.00000000 -0.70710677 -0.00000000
  261882178 99928   0.70710677  0.00000000  0.00000000 -0.70710677
  261976116 93938   0.70710677  0.00000000  0.00000000  0.70710677
  262071017 94901   0.70710677 -0.00000000 -0.00000000  0.70710677
  262245088 174071  0.00000000  0.00000000  1.00000000  0.00000000
  262419985 174897  0.00000000  0.00000000  1.00000000  0.00000000
  262516207 96222   0.70710677  0.00000000  0.00000000  0.70710677
  262615674 99467   0.70710677  0.00000000  0.00000000 -0.70710677
  262841953 226279  0.70710677  0.00000000  0.70710677  0.00000000
  262905138 63185   1.00000000  0.00000000  0.00000000  0.00000000
  263080415 175277  0.00000000  0.00000000  1.00000000  0.00000000
  263177681 97266   0.70710677  0.00000000  0.00000000  0.70710677
  263353448 175767  0.00000000  0.00000000  1.00000000  0.00000000
  263367004 13556   0.70710677  0.00000000 -0.70710677  0.00000000
  263381496 14492   0.70710677  0.00000000 -0.70710677  0.00000000
  263479206 97710   0.70710677  0.00000000  0.00000000  0.70710677
  263580568 101362  0.70710677  0.00000000 -0.00000000 -0.70710677
  263594691 14123   0.70710677 -0.00000000 -0.70710677 -0.00000000
  263691207 96516   0.70710677  0.00000000  0.00000000  0.70710677
  263704710 13503   0.70710677 -0.00000000 -0.70710677 -0.00000000
  263718024 13314   0.70710677 -0.00000000 -0.70710677 -0.00000000
  263782701 64677   1.00000000  0.00000000  0.00000000  0.00000000
  263846814 64113   1.00000000  0.00000000  0.00000000  0.00000000
  264074919 228105  0.70710677  0.00000000  0.70710677  0.00000000
  264138908 63989   1.00000000  0.00000000  0.00000000  0.00000000
  264314888 175980  0.00000000  0.00000000  1.00000000  0.00000000
  264378620 63732   1.00000000  0.00000000  0.00000000  0.00000000
  264555965 177345  0.00000000  0.00000000  1.00000000  0.00000000
  264658778 102813  0.70710677  0.00000000  0.00000000 -0.70710677
  264672301 13523   0.70710677  0.00000000 -0.70710677  0.00000000
  264898075 225774  0.70710677  0.00000000  0.70710677  0.00000000
  265070308 172233  0.00000000  0.00000000  1.00000000  0.00000000
  265173310 103002  0.70710677  0.00000000  0.00000000 -0.70710677
  265275721 102411  0.70710677  0.00000000  0.00000000 -0.70710677
  265373362 97641   0.70710677  0.00000000  0.00000000  0.70710677
  265549015 175653  0.00000000  0.00000000  1.00000000  0.00000000
  265613866 64851   1.00000000  0.00000000  0.00000000  0.00000000
  265713200 99334   0.70710677 -0.00000000 -0.00000000  0.70710677
  265777513 64313   1.00000000  0.00000000  0.00000000  0.00000000
  265882315 104802  0.70710677  0.00000000 -0.00000000 -0.70710677
  265984571 102256  0.70710677  0.00000000  0.00000000 -0.70710677
  266046888 62317   1.00000000  0.00000000  0.00000000  0.00000000
  266109226 62338   1.00000000  0.00000000  0.00000000  0.00000000
  266172928 63702   1.00000000  0.00000000  0.00000000  0.00000000
  266270088 97160   0.70710677  0.00000000  0.00000000  0.70710677
  266334370 64282   1.00000000  0.00000000  0.00000000  0.00000000
  266438328 103958  0.70710677  0.00000000  0.00000000 -0.70710677
  266535919 97591   0.70710677 -0.00000000 -0.00000000  0.70710677
  266714477 178558  0.00000000  0.00000000  1.00000000  0.00000000
  266815629 101152  0.70710677  0.00000000  0.00000000 -0.70710677
  266919514 103885  0.70710677  0.00000000  0.00000000 -0.70710677
  266933544 14030   0.70710677 -0.00000000 -0.70710677 -0.00000000
  267160265 226721  0.70710677  0.00000000  0.70710677  0.00000000
  267258037 97772   0.70710677  0.00000000  0.00000000  0.70710677
  267432892 174855  0.00000000  0.00000000  1.00000000  0.00000000
  267534925 102033  0.70710677  0.00000000 -0.00000000 -0.70710677
  267710252 175327  0.00000000  0.00000000  1.00000000  0.00000000
  267773287 63035   1.00000000  0.00000000  0.00000000  0.00000000
  267876410 103123  0.70710677  0.00000000  0.00000000 -0.70710677
  267889816 13406   0.70710677  0.00000000 -0.70710677  0.00000000
  268065986 176170  0.00000000  0.00000000  1.00000000  0.00000000
  268292536 226550  0.70710677  0.00000000  0.70710677  0.00000000
  268389601 97065   0.70710677  0.00000000  0.00000000  0.70710677
  268453214 63613   1.00000000  0.00000000  0.00000000  0.00000000
  268516826 63612   1.00000000  0.00000000  0.00000000  0.00000000
  268581637 64811   1.00000000  0.00000000  0.00000000  0.00000000
  268679320 97683   0.70710677 -0.00000000 -0.00000000  0.70710677
  268692795 13475   0.70710677 -0.00000000 -0.70710677 -0.00000000
  268706248 13453   0.70710677 -0.00000000 -0.70710677 -0.00000000
  268802880 96632   0.70710677 -0.00000000 -0.00000000  0.70710677
  268816028 13148   0.70710677 -0.00000000 -0.70710677 -0.00000000
  268912096 96068   0.70710677  0.00000000  0.00000000  0.70710677
  268925608 13512   0.70710677 -0.00000000 -0.70710677 -0.00000000
  268988708 63100   1.00000000  0.00000000  0.00000000  0.00000000
  269091796 103088  0.70710677  0.00000000 -0.00000000 -0.70710677
  269189026 97230   0.70710677  0.00000000  0.00000000  0.70710677
  269286483 97457   0.70710677 -0.00000000 -0.00000000  0.70710677
  269462250 175767  0.00000000  0.00000000  1.00000000  0.00000000
  269558378 96128   0.70710677  0.00000000  0.00000000  0.70710677
  269572343 13965   0.70710677 -0.00000000 -0.70710677 -0.00000000
  269634163 61820   1.00000000  0.00000000  0.00000000  0.00000000
  269861266 227103  0.70710677  0.00000000  0.70710677  0.00000000
  269925156 63890   1.00000000  0.00000000  0.00000000  0.00000000
  270022559 97403   0.70710677  0.00000000  0.00000000  0.70710677
  270249962 227403  0.70710677  0.00000000  0.70710677  0.00000000
  270425997 176035  0.00000000  0.00000000  1.00000000  0.00000000
  270523563 97566   0.70710677 -0.00000000 -0.00000000  0.70710677
  270699950 176387  0.00000000  0.00000000  1.00000000  0.00000000
  270713604 13654   0.70710677  0.00000000 -0.70710677  0.00000000
  270776960 63356   1.00000000  0.00000000  0.00000000  0.00000000
  270880034 103074  0.70710677  0.00000000  0.00000000 -0.70710677
  270977799 97765   0.70710677  0.00000000  0.00000000  0.70710677
  271152737 174938  0.00000000  0.00000000  1.00000000  0.00000000
  271253848 101111  0.70710677  0.00000000 -0.00000000 -0.70710677
  271316075 62227   1.00000000  0.00000000  0.00000000  0.00000000
  271490705 174630  0.00000000  0.00000000  1.00000000  0.00000000
  271555338 64633   1.00000000  0.00000000  0.00000000  0.00000000
  271778812 223474  0.70710677  0.00000000  0.70710677  0.00000000
  271879245 100433  0.70710677  0.00000000 -0.00000000 -0.70710677
  272104129 224884  0.70710677  0.00000000  0.70710677  0.00000000
  272328293 224164  0.70710677  0.00000000  0.70710677  0.00000000
  272503133 174840  0.00000000  0.00000000  1.00000000  0.00000000
  272604147 101014  0.70710677  0.00000000  0.00000000 -0.70710677
  272666353 62206   1.00000000  0.00000000  0.00000000  0.00000000
  272891042 224689  0.70710677  0.00000000  0.70710677  0.00000000
  272988665 97623   0.70710677 -0.00000000 -0.00000000  0.70710677
  273051025 62360   1.00000000  0.00000000  0.00000000  0.00000000
  273146346 95321   0.70710677  0.00000000  0.00000000  0.70710677
  273368761 222415  0.70710677  0.00000000  0.70710677  0.00000000
  273543295 174534  0.00000000  0.00000000  1.00000000  0.00000000
  273556976 13681   0.70710677 -0.00000000 -0.70710677 -0.00000000
  273618311 61335   1.00000000  0.00000000  0.00000000  0.00000000
  273841718 223407  0.70710677  0.00000000  0.70710677  0.00000000
  274065136 223418  0.70710677  0.00000000  0.70710677  0.00000000
  274079035 13899   0.70710677  0.00000000 -0.70710677  0.00000000
  274304607 225572  0.70710677  0.00000000  0.70710677  0.00000000
  274403311 98704   0.70710677 -0.00000000 -0.00000000  0.70710677
  274466138 62827   1.00000000  0.00000000  0.00000000  0.00000000
  274566684 100546  0.70710677  0.00000000  0.00000000 -0.70710677
  274663666 96982   0.70710677 -0.00000000 -0.00000000  0.70710677
  274765024 101358  0.70710677  0.00000000 -0.00000000 -0.70710677
  274778814 13790   0.70710677 -0.00000000 -0.70710677 -0.00000000
  274841392 62578   1.00000000  0.00000000  0.00000000  0.00000000
  274942226 100834  0.70710677  0.00000000  0.00000000 -0.70710677
  274956029 13803   0.70710677  0.00000000 -0.70710677  0.00000000
  275180221 224192  0.70710677  0.00000000  0.70710677  0.00000000
  275404397 224176  0.70710677  0.00000000  0.70710677  0.00000000
  275629572 225175  0.70710677  0.00000000  0.70710677  0.00000000
  275691934 62362   1.00000000  0.00000000  0.00000000  0.00000000
  275792104 100170  0.70710677  0.00000000  0.00000000 -0.70710677
  275892634 100530  0.70710677  0.00000000  0.00000000 -0.70710677
  276067338 174704  0.00000000  0.00000000  1.00000000  0.00000000
  276129576 62238   1.00000000  0.00000000  0.00000000  0.00000000
  276226977 97401   0.70710677  0.00000000  0.00000000  0.70710677
  276241569 14592   0.70710677  0.00000000 -0.70710677  0.00000000
  276344287 102718  0.70710677  0.00000000 -0.00000000 -0.70710677
  276566613 222326  0.70710677  0.00000000  0.70710677  0.00000000
  276660880 94267   0.70710677 -0.00000000 -0.00000000  0.70710677
  276673817 12937   0.70710677 -0.00000000 -0.70710677 -0.00000000
  276737108 63291   1.00000000  0.00000000  0.00000000  0.00000000
  276908342 171234  0.00000000  0.00000000  1.00000000  0.00000000
  277081621 173279  0.00000000  0.00000000  1.00000000  0.00000000
  277182413 100792  0.70710677  0.00000000 -0.00000000 -0.70710677
  277244881 62468   1.00000000  0.00000000  0.00000000  0.00000000
  277341793 96912   0.70710677  0.00000000  0.00000000  0.70710677
  277566140 224347  0.70710677  0.00000000  0.70710677  0.00000000
  277661233 95093   0.70710677  0.00000000  0.00000000  0.70710677
  277757072 95839   0.70710677  0.00000000  0.00000000  0.70710677
  277858076 101004  0.70710677  0.00000000  0.00000000 -0.70710677
  277959818 101742  0.70710677  0.00000000 -0.00000000 -0.70710677
  278021660 61842   1.00000000  0.00000000  0.00000000  0.00000000
  278084312 62652   1.00000000  0.00000000  0.00000000  0.00000000
  278310272 225960  0.70710677  0.00000000  0.70710677  0.00000000
  278372754 62482   1.00000000  0.00000000  0.00000000  0.00000000
  278543395 170641  0.00000000  0.00000000  1.00000000  0.00000000
  278555998 12603   0.70710677 -0.00000000 -0.70710677 -0.00000000
  278569463 13465   0.70710677 -0.00000000 -0.70710677 -0.00000000
  278582713 13250   0.70710677 -0.00000000 -0.70710677 -0.00000000
  278645104 62391   1.00000000  0.00000000  0.00000000  0.00000000
  278658048 12944   0.70710677  0.00000000 -0.70710677  0.00000000
  278880630 222582  0.70710677  0.00000000  0.70710677  0.00000000
  278893810 13180   0.70710677 -0.00000000 -0.70710677 -0.00000000
  278987182 93372   0.70710677 -0.00000000 -0.00000000  0.70710677
  278999987 12805   0.70710677  0.00000000 -0.70710677  0.00000000
  279170230 170243  0.00000000  0.00000000  1.00000000  0.00000000
  279183284 13054   0.70710677  0.00000000 -0.70710677  0.00000000
  279245303 62019   1.00000000  0.00000000  0.00000000  0.00000000
  279464857 219554  0.70710677  0.00000000  0.70710677  0.00000000
  279527200 62343   1.00000000  0.00000000  0.00000000  0.00000000
  279621509 94309   0.70710677  0.00000000  0.00000000  0.70710677
  279717981 96472   0.70710677  0.00000000  0.00000000  0.70710677
  279731125 13144   0.70710677 -0.00000000 -0.70710677 -0.00000000
  279829206 98081   0.70710677  0.00000000  0.00000000 -0.70710677
  279890472 61266   1.00000000  0.00000000  0.00000000  0.00000000
  279903444 12972   0.70710677  0.00000000 -0.70710677  0.00000000
  279995201 91757   0.70710677  0.00000000  0.00000000  0.70710677
  280163542 168341  0.00000000  0.00000000  1.00000000  0.00000000
  280262412 98870   0.70710677  0.00000000  0.00000000 -0.70710677
  280361270 98858   0.70710677  0.00000000  0.00000000 -0.70710677
  280580788 219518  0.70710677  0.00000000  0.70710677  0.00000000
  280679597 98809   0.70710677  0.00000000  0.00000000 -0.70710677
  280847980 168383  0.00000000  0.00000000  1.00000000  0.00000000
  280862079 14099   0.70710677 -0.00000000 -0.70710677 -0.00000000
  281031620 169541  0.00000000  0.00000000  1.00000000  0.00000000
  281044853 13233   0.70710677  0.00000000 -0.70710677  0.00000000
  281057896 13043   0.70710677 -0.00000000 -0.70710677 -0.00000000
  281157262 99366   0.70710677  0.00000000 -0.00000000 -0.70710677
  281376259 218997  0.70710677  0.00000000  0.70710677  0.00000000
  281389475 13216   0.70710677  0.00000000 -0.70710677  0.00000000
  281558481 169006  0.00000000  0.00000000  1.00000000  0.00000000
  281728568 170087  0.00000000  0.00000000  1.00000000  0.00000000
  281946937 218369  0.70710677  0.00000000  0.70710677  0.00000000
  282045295 98358   0.70710677  0.00000000  0.00000000 -0.70710677
  282138386 93091   0.70710677  0.00000000  0.00000000  0.70710677
  282307359 168973  0.00000000  0.00000000  1.00000000  0.00000000
  282320232 12873   0.70710677 -0.00000000 -0.70710677 -0.00000000
  282414924 94692   0.70710677  0.00000000  0.00000000  0.70710677
  282427900 12976   0.70710677  0.00000000 -0.70710677  0.00000000
  282441044 13144   0.70710677 -0.00000000 -0.70710677 -0.00000000
  282502409 61365   1.00000000  0.00000000  0.00000000  0.00000000
  282514829 12420   0.70710677  0.00000000 -0.70710677  0.00000000
  282733961 219132  0.70710677  0.00000000  0.70710677  0.00000000
  282746803 12842   0.70710677  0.00000000 -0.70710677  0.00000000
  282917260 170457  0.00000000  0.00000000  1.00000000  0.00000000
  283137893 220633  0.70710677  0.00000000  0.70710677  0.00000000
  283235697 97804   0.70710677  0.00000000 -0.00000000 -0.70710677
  283296587 60890   1.00000000  0.00000000  0.00000000  0.00000000
  283517019 220432  0.70710677  0.00000000  0.70710677  0.00000000
  283578539 61520   1.00000000  0.00000000  0.00000000  0.00000000
  283591756 13217   0.70710677  0.00000000 -0.70710677  0.00000000
  283811012 219256  0.70710677  0.00000000  0.70710677  0.00000000
  283909460 98448   0.70710677  0.00000000  0.00000000 -0.70710677
  284129494 220034  0.70710677  0.00000000  0.70710677  0.00000000
  284222726 93232   0.70710677 -0.00000000 -0.00000000  0.70710677
  284316017 93291   0.70710677 -0.00000000 -0.00000000  0.70710677
  284484648 168631  0.00000000  0.00000000  1.00000000  0.00000000
  284705381 220733  0.70710677  0.00000000  0.70710677  0.00000000
  284767971 62590   1.00000000  0.00000000  0.00000000  0.00000000
  284937188 169217  0.00000000  0.00000000  1.00000000  0.00000000
  284950669 13481   0.70710677 -0.00000000 -0.70710677 -0.00000000
  285119461 168792  0.00000000  0.00000000  1.00000000  0.00000000
  285286872 167411  0.00000000  0.00000000  1.00000000  0.00000000
  285455619 168747  0.00000000  0.00000000  1.00000000  0.00000000
  285469804 14185   0.70710677 -0.00000000 -0.70710677 -0.00000000
  285482632 12828   0.70710677 -0.00000000 -0.70710677 -0.00000000
  285495199 12567   0.70710677 -0.00000000 -0.70710677 -0.00000000
  285665085 169886  0.00000000  0.00000000  1.00000000  0.00000000
  285760020 94935   0.70710677 -0.00000000 -0.00000000  0.70710677
  285820347 60327   1.00000000  0.00000000  0.00000000  0.00000000
  285882072 61725   1.00000000  0.00000000  0.00000000  0.00000000
  285980791 98719   0.70710677  0.00000000  0.00000000 -0.70710677
  286081911 101120  0.70710677  0.00000000  0.00000000 -0.70710677
  286143561 61650   1.00000000  0.00000000  0.00000000  0.00000000
  286156751 13190   0.70710677  0.00000000 -0.70710677  0.00000000
  286373709 216958  0.70710677  0.00000000  0.70710677  0.00000000
  286592230 218521  0.70710677  0.00000000  0.70710677  0.00000000
  286684332 92102   0.70710677  0.00000000  0.00000000  0.70710677
  286904549 220217  0.70710677  0.00000000  0.70710677  0.00000000
  287125464 220915  0.70710677  0.00000000  0.70710677  0.00000000
  287345450 219986  0.70710677  0.00000000  0.70710677  0.00000000
  287565664 220214  0.70710677  0.00000000  0.70710677  0.00000000
  287666121 100457  0.70710677  0.00000000  0.00000000 -0.70710677
  287836531 170410  0.00000000  0.00000000  1.00000000  0.00000000
  287849545 13014   0.70710677  0.00000000 -0.70710677  0.00000000
  287949730 100185  0.70710677  0.00000000  0.00000000 -0.70710677
  287963145 13415   0.70710677 -0.00000000 -0.70710677 -0.00000000
  288130423 167278  0.00000000  0.00000000  1.00000000  0.00000000
  288349313 218890  0.70710677  0.00000000  0.70710677  0.00000000
  288443200 93887   0.70710677  0.00000000  0.00000000  0.70710677
  288535228 92028   0.70710677  0.00000000  0.00000000  0.70710677
  288628039 92811   0.70710677  0.00000000  0.00000000  0.70710677
  288797305 169266  0.00000000  0.00000000  1.00000000  0.00000000
  288896808 99503   0.70710677  0.00000000  0.00000000 -0.70710677
  288958121 61313   1.00000000  0.00000000  0.00000000  0.00000000
  289058492 100371  0.70710677  0.00000000  0.00000000 -0.70710677
  289071581 13089   0.70710677  0.00000000 -0.70710677  0.00000000
  289241907 170326  0.00000000  0.00000000  1.00000000  0.00000000
  289336045 94138   0.70710677 -0.00000000 -0.00000000  0.70710677
  289349290 13245   0.70710677  0.00000000 -0.70710677  0.00000000
  289567947 218657  0.70710677  0.00000000  0.70710677  0.00000000
  289628716 60769   1.00000000  0.00000000  0.00000000  0.00000000
  289722062 93346   0.70710677  0.00000000  0.00000000  0.70710677
  289820905 98843   0.70710677  0.00000000 -0.00000000 -0.70710677
  290044601 223696  0.70710677  0.00000000  0.70710677  0.00000000
  290057734 13133   0.70710677  0.00000000 -0.70710677  0.00000000
  290119086 61352   1.00000000  0.00000000  0.00000000  0.00000000
  290342250 223164  0.70710677  0.00000000  0.70710677  0.00000000
  290514094 171844  0.00000000  0.00000000  1.00000000  0.00000000
  290574646 60552   1.00000000  0.00000000  0.00000000  0.00000000
  290674372 99726   0.70710677  0.00000000  0.00000000 -0.70710677
  290735577 61205   1.00000000  0.00000000  0.00000000  0.00000000
  290833898 98321   0.70710677  0.00000000 -0.00000000 -0.70710677
  290894740 60842   1.00000000  0.00000000  0.00000000  0.00000000
  290988938 94198   0.70710677 -0.00000000 -0.00000000  0.70710677
  291159547 170609  0.00000000  0.00000000  1.00000000  0.00000000
  291380205 220658  0.70710677  0.00000000  0.70710677  0.00000000
  291479840 99635   0.70710677  0.00000000 -0.00000000 -0.70710677
  291542426 62586   1.00000000  0.00000000  0.00000000  0.00000000
  291602817 60391   1.00000000  0.00000000  0.00000000  0.00000000
  291825565 222748  0.70710677  0.00000000  0.70710677  0.00000000
  291838583 13018   0.70710677 -0.00000000 -0.70710677 -0.00000000
  292009187 170604  0.00000000  0.00000000  1.00000000  0.00000000
  292231295 222108  0.70710677  0.00000000  0.70710677  0.00000000
  292450454 219159  0.70710677  0.00000000  0.70710677  0.00000000
  292619254 168800  0.00000000  0.00000000  1.00000000  0.00000000
  292836725 217471  0.70710677  0.00000000  0.70710677  0.00000000
  292850005 13280   0.70710677  0.00000000 -0.70710677  0.00000000
  292948451 98446   0.70710677  0.00000000  0.00000000 -0.70710677
  293170620 222169  0.70710677  0.00000000  0.70710677  0.00000000
  293263361 92741   0.70710677  0.00000000  0.00000000  0.70710677
  293358520 95159   0.70710677  0.00000000  0.00000000  0.70710677
  293371484 12964   0.70710677  0.00000000 -0.70710677  0.00000000
  293544366 172882  0.00000000  0.00000000  1.00000000  0.00000000
  293715870 171504  0.00000000  0.00000000  1.00000000  0.00000000
  293729157 13287   0.70710677  0.00000000 -0.70710677  0.00000000
  293823549 94392   0.70710677  0.00000000  0.00000000  0.70710677
  293918650 95101   0.70710677 -0.00000000 -0.00000000  0.70710677
  294019489 100839  0.70710677  0.00000000 -0.00000000 -0.70710677
  294033389 13900   0.70710677  0.00000000 -0.70710677  0.00000000
  294094072 60683   1.00000000  0.00000000  0.00000000  0.00000000
  294107841 13769   0.70710677  0.00000000 -0.70710677  0.00000000
  294329595 221754  0.70710677  0.00000000  0.70710677  0.00000000
