# Shadow tomography log started 2020-01-14 05:35:58
# Dimension = 16
# True state = (-0.01368351  0.08298799  0.31013530  0.05415421 -0.04716125 -0.36927067 -0.27572506 -0.08145328  0.19790431 -0.02259635  0.35722066  0.00981079  0.13155062  0.07559725  0.21713843  0.06203123  0.25206411 -0.01016464 -0.00354999  0.12071034 -0.06863492  0.00802327  0.19277117 -0.21116087  0.02150632  0.21004151 -0.05133267  0.08808471  0.23186726  0.28468726 -0.15257532  0.23099305)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7         re8         im8         re9         im9        re10        im10        re11        im11        re12        im12        re13        im13        re14        im14        re15        im15
  24627312 12775   0.36769253  0.02465273  0.11366958  0.14133304 -0.05544642 -0.09701859  0.08088007  0.03173873  0.09958514 -0.05395053 -0.09840466 -0.08318726 -0.18621059 -0.26907961 -0.21324949 -0.21320992  0.43487264  0.15341950  0.02184787 -0.06676025 -0.12904995  0.01448695  0.07152403  0.03172215 -0.18573538 -0.04817674  0.22397621  0.27044825 -0.32162301 -0.12344060  0.25334734  0.01604690
  24629420 2108    0.11217802 -0.11112026 -0.19769014 -0.04187718  0.10480838  0.14658057 -0.04867810 -0.16723066 -0.22088534 -0.20161023 -0.05479375  0.42611480  0.36288775 -0.15119472 -0.30432300  0.15666589  0.25106019 -0.14173714  0.18588747 -0.02775802 -0.10607969 -0.05915054 -0.15198047 -0.09006162  0.26965431 -0.10894715  0.03995308 -0.02265005  0.01400179 -0.18601956 -0.09962672  0.17287736
  24679594 50174   0.19445541 -0.04297122 -0.26534188  0.25994396  0.07400949  0.48863576  0.24360987  0.09421734  0.06221674  0.06512854  0.21300571  0.21278452 -0.14323114  0.17591858  0.17668663 -0.29306504  0.13315550 -0.10144491 -0.05015233  0.10173926 -0.22541049 -0.03423977  0.19709572  0.11271043  0.08505203 -0.18062963  0.05629569  0.03549896 -0.05562677  0.16440876  0.01477950 -0.15334852
  24681219 1625   -0.10918255  0.08925065  0.22204212  0.06536985 -0.27668487 -0.03152153 -0.03503013  0.00339985  0.17275031  0.37601273 -0.08845341  0.28736248  0.15844642  0.04788783 -0.07909092 -0.12210269 -0.17394752 -0.01502298  0.26521623 -0.36142320 -0.23456372 -0.28498919  0.18398531 -0.11763986 -0.20853222 -0.20978582  0.10200194  0.00328513  0.03982526 -0.11817803 -0.07367033 -0.05735404
  24725373 44154  -0.16461116 -0.02340235  0.10728323  0.15793440 -0.07768713  0.09586708  0.06718881  0.15987189  0.12263754 -0.09993979 -0.09316533  0.12909684  0.14201633 -0.42976376  0.09806782  0.03804244 -0.09117564  0.05199975  0.08141590  0.58079290  0.06328626 -0.01843767 -0.01806980 -0.01675482 -0.27066241 -0.03675839  0.11111947  0.04192816 -0.23325959 -0.02514795 -0.33651665 -0.08591069
  24728483 3110    0.38355137 -0.40878188 -0.09749422  0.04139336 -0.07693099 -0.04986077  0.04282381  0.16563955  0.27098644 -0.01423591 -0.14735785  0.00773284 -0.21251723 -0.18079501 -0.22760043  0.25556703 -0.07605730 -0.13078303  0.03541601  0.02394492  0.10984008 -0.14653751  0.12682281 -0.07481308 -0.09110012  0.06666557  0.26478920 -0.24221854  0.25287250  0.15779598  0.18873140 -0.02427137
  24732761 4278   -0.23365924 -0.03893076  0.02388373  0.24126671  0.26295732 -0.04217301 -0.10213872  0.06268092  0.21946087  0.18129021 -0.05169145  0.17135452 -0.04573541 -0.07432575 -0.05782175  0.09643247  0.37946175  0.06501364 -0.21409842  0.02885049  0.06184545 -0.27960896  0.24795969 -0.10566568 -0.02473414  0.25122983 -0.30662112  0.25828740  0.05110702  0.06872718  0.08614052  0.27882390
  24741912 9151   -0.12525461 -0.34257104 -0.02279266 -0.11841238 -0.06423118  0.13748790 -0.35357805  0.07403181 -0.19094788 -0.37968610 -0.00551661 -0.10499346 -0.06287815 -0.09345321 -0.03913322 -0.24655794  0.03606063 -0.02815328  0.03665141 -0.23914181  0.01986157 -0.17166991  0.01658593 -0.16194452 -0.19337371 -0.05147934  0.04388622  0.40633743 -0.11344022  0.23136844  0.03987352 -0.20035409
  24760759 18847  -0.27912472 -0.35230469 -0.21455299 -0.06875203 -0.15324472 -0.14543208  0.17375791 -0.13756935  0.22537078  0.30254278  0.05311499 -0.22943840  0.14520813 -0.00479719  0.02211174 -0.05163270  0.25124401  0.02610275  0.13017028 -0.03669113 -0.10784002  0.07385028 -0.15940872 -0.11773824  0.22303344  0.11260587  0.20386756 -0.07022828 -0.36804400  0.21895847 -0.02207012  0.01234222
  24783415 22656  -0.02654152  0.14010291 -0.13099874  0.13860076  0.12055748  0.01857857  0.32911624  0.11982292  0.17900167 -0.06479351  0.01609710 -0.06494965  0.00231692 -0.00944141 -0.15826574  0.31627152  0.15823960  0.13275970  0.28873887 -0.28987018  0.20436690  0.10885816 -0.10655247  0.20848952 -0.09926298  0.00801180  0.00285806  0.36313655  0.00241477 -0.14255316 -0.00458650 -0.39901761
  24803437 20022  -0.27654858  0.00539238 -0.00594581 -0.44047756  0.20494473  0.27916962  0.18020513  0.01060316  0.08815534 -0.04626744  0.03769589 -0.25823084  0.09393173 -0.05898390  0.07062343  0.13796634 -0.03424800  0.09615923 -0.00838413  0.04484979  0.08001026 -0.19588347  0.30986323  0.05292069  0.04135983 -0.36481456  0.23801112  0.02414560  0.09532689 -0.14531198  0.16506714  0.23874492
  24807575 4138    0.08346885 -0.00933785 -0.32424740 -0.16097892  0.22236733 -0.18921660 -0.35697802  0.05980791  0.30148333 -0.00015298  0.08799420 -0.11858983 -0.08868997  0.04569125  0.09339820  0.07529116 -0.15255889  0.03331222  0.14026289  0.05665339 -0.31461935 -0.15468199 -0.02325610  0.18326306  0.12559714 -0.03761779 -0.07250005  0.10946430  0.17150632 -0.00402464 -0.49017383 -0.01247857
  24822889 15314   0.06984155 -0.10173140 -0.05818450  0.07713122  0.15541794 -0.06935016  0.18544693 -0.13227965  0.13104892 -0.02489034 -0.04381717  0.18740060  0.10129665  0.13320515  0.15630546 -0.12208522 -0.25651560  0.18687042 -0.12277131 -0.01356223  0.10332538 -0.25129581 -0.59190650  0.08789271 -0.17999364 -0.10865169  0.12617196  0.20142763  0.08151068  0.13968438  0.14420875  0.27727884
  24839107 16218  -0.11028055  0.03979783 -0.36029216 -0.02286482 -0.21384064  0.15195620 -0.12273877 -0.15090915  0.02785287  0.05761225  0.25450169  0.03422362  0.20828408  0.14924827  0.17698940  0.02032014 -0.10474653 -0.31548163  0.14457399  0.07150346  0.26103600  0.10617854  0.09688308 -0.04605991 -0.28201188  0.39531589  0.11498256  0.11484618  0.23879600 -0.13134125  0.03450777  0.12928347
  24909709 70602  -0.02803952 -0.01460032 -0.02427347  0.12476850 -0.15067802  0.09166052 -0.19017967 -0.25403247  0.08765059  0.12865168  0.07721990 -0.06812644 -0.49972260 -0.03675737 -0.15023295 -0.16056667  0.24688375  0.13661822 -0.07265490  0.09503127  0.16801625  0.03949107 -0.20191142 -0.15500625  0.00082796 -0.21737198  0.21835021  0.06104103  0.11031924 -0.44998352 -0.11434702  0.04335598
  24930134 20425   0.08168864  0.01481415  0.18113400  0.12935494  0.10978421  0.20100603 -0.38904447 -0.04168808 -0.03097094  0.11270710 -0.10169780  0.05623347  0.12219934  0.15267238  0.33908778  0.33585619  0.13746257  0.37363261  0.16789951  0.04137516 -0.05246861  0.25412885 -0.01221543 -0.17133930  0.03850051 -0.03715312  0.27385360  0.01253302  0.12992417  0.22018935  0.10508414 -0.07187172
  24938582 8448    0.14631003 -0.14251868  0.16970050  0.01474444  0.00723684  0.28645509  0.09162347 -0.09324783 -0.05401499  0.16981148 -0.37590378 -0.35485272  0.01404874 -0.19219541  0.16603339  0.00314847  0.11049420 -0.26709679  0.05624057 -0.02381602 -0.39425106  0.05561483 -0.18813110  0.14762871 -0.14812997  0.14331718 -0.14089530  0.17389923  0.14619492 -0.19162564  0.04310364  0.10419127
  24946791 8209   -0.05188993 -0.11652686 -0.05243296 -0.11388920 -0.19226900  0.07436763 -0.34383855 -0.27547901 -0.06939603 -0.05989085 -0.18829484 -0.24028925  0.33209946  0.06640183  0.00608430 -0.31619953 -0.05800704  0.22761159  0.11387209  0.04062084 -0.36361384 -0.17963231 -0.21767482  0.10712401  0.00563987 -0.02146729 -0.17712793 -0.15742278  0.03388976  0.16513715 -0.15910717 -0.10756486
  25024883 78092  -0.28450619 -0.10038549 -0.11302449 -0.29745304  0.02762649 -0.40854968  0.21850366 -0.19838756  0.06029258 -0.08675877 -0.01609198  0.13386235  0.03259704  0.03077714 -0.19944985 -0.30862708 -0.19185959  0.19284209  0.16767821 -0.14589903  0.01962398  0.22253091  0.23067564  0.14557164  0.18383022  0.09283581 -0.00472492  0.09252718 -0.05269869 -0.17208904  0.23230067 -0.03883753
  25058868 33985   0.11839577 -0.29103780 -0.28435465  0.11210137 -0.00913336  0.17136480  0.05656957  0.08705862 -0.01667568 -0.14119351 -0.35383950  0.01453389 -0.01339430 -0.07215798  0.11297239 -0.05975064  0.08464863  0.11314507 -0.24041281  0.17869168  0.07182668 -0.28392252  0.18316443  0.28514303 -0.02372880  0.11438974  0.16067145  0.19387493 -0.34243634 -0.20811776  0.09537902 -0.20792644
  25079741 20873  -0.20431968 -0.09027360  0.04202050 -0.10073052 -0.20103702  0.05043851 -0.16491266  0.01694718 -0.26425249  0.10402000  0.20664487  0.24692477  0.28431582  0.03134126  0.29811310 -0.18167682  0.09692172 -0.13126008 -0.07851994  0.09694485  0.33186516  0.10743009 -0.05786971  0.24305190 -0.00410451 -0.20930399  0.09967549 -0.12563820 -0.21717941 -0.04250058  0.03455475  0.36569302
  25082663 2922   -0.11611940 -0.08538903  0.09866828 -0.23118448  0.09257542 -0.02239118  0.11075974 -0.20208928  0.21089711  0.37246493  0.02007710  0.29277728 -0.07365097 -0.06972971 -0.01530631 -0.03993878  0.26712443  0.20933421 -0.41694306  0.16722521  0.13892194 -0.02509745 -0.11733659  0.03619394 -0.17700485  0.05883227 -0.23206973 -0.09196793  0.17339413  0.03292824 -0.15622368 -0.26032159
  25106997 24334   0.08593124  0.09468055  0.02226970 -0.22453840  0.00776663 -0.17840723 -0.21629311  0.23812907 -0.16558250  0.11633329  0.02355468  0.04264305 -0.16385139 -0.16476653  0.10501127  0.09862717  0.19002396  0.42465216  0.31483134  0.09950516  0.04714422 -0.13005900 -0.14126020 -0.14284738  0.03965933  0.41343355  0.16666964 -0.23105801 -0.13220053 -0.11907182  0.07209596  0.06172643
  25137470 30473   0.16963770 -0.07041342 -0.08655400 -0.37403178  0.01821652  0.23187814  0.05645524 -0.17509566 -0.27434744  0.23588318  0.06006651 -0.32573952 -0.11674804 -0.05425952  0.14766305 -0.08569165  0.04771386  0.01183180 -0.11151093  0.07923519 -0.01877318  0.21398648  0.32055287 -0.19112549  0.23733356  0.10520801  0.08203029  0.29048465  0.02519167  0.17550291 -0.18313550  0.12062082
  25145621 8151   -0.28518591 -0.01922741 -0.04045525  0.08347623 -0.09116491  0.17717327  0.01305806  0.24069341  0.26099544 -0.23633134 -0.05690482 -0.02307475 -0.18027323  0.12377085  0.13508185 -0.13272075 -0.23704651  0.29988086 -0.21170012 -0.10946613  0.16832737  0.00792262  0.05952413 -0.24204875  0.04487891  0.17772191 -0.29189306 -0.06640422 -0.14159973  0.14549918 -0.19942555  0.32065495
  25188237 42616   0.19212518 -0.06993347 -0.32720980  0.13296224  0.04457769 -0.01085530  0.10761017 -0.10470584 -0.03413253  0.11082056  0.27928179  0.26198494  0.25641683 -0.28954517 -0.05148251 -0.02401252 -0.22318940 -0.05695888 -0.26491197 -0.08222958 -0.32118042 -0.05687007 -0.23281044 -0.24605177  0.10845246  0.22509907 -0.04425804  0.00508134 -0.10776250 -0.16066539  0.02766593  0.20535644
  25191070 2833    0.22037549  0.20526380 -0.04713839  0.30727326  0.12406780 -0.20379103 -0.16410939 -0.22265779  0.12802155  0.18045904  0.06193134  0.04425473 -0.07725890  0.19624814  0.20398117 -0.07035103  0.09217428  0.25097506 -0.12103655 -0.25654587 -0.13666806 -0.09556899  0.31297365  0.30994922 -0.10713732  0.06291284  0.14722833 -0.00414844  0.12982975  0.12203823  0.02606794  0.30016739
  25198681 7611   -0.34520482  0.12936894 -0.01565069  0.21089735  0.19384235  0.05829107  0.03067896  0.03913811 -0.22596396  0.14862616  0.07740941 -0.37978775  0.08149112  0.28987053 -0.16350666 -0.09909518  0.09241645 -0.13521773 -0.20692458 -0.08323087  0.01861913  0.12247245 -0.09502534  0.09086059 -0.03236952  0.40234944  0.11943502 -0.16327476 -0.03219736 -0.29359733 -0.11108492 -0.11267206
  25211518 12837   0.04891222  0.11931324  0.17125285 -0.06338136 -0.08818687  0.01743002 -0.03622705  0.17844908  0.34108504  0.16384805  0.04389288  0.06622853  0.19638577  0.13046112 -0.01541079 -0.20272735 -0.00112886  0.01932239  0.04206027 -0.13735945 -0.03629649  0.14083858 -0.25408515 -0.05645201 -0.14157509  0.11911185  0.36090400  0.45779161 -0.31049447  0.22625928 -0.06691008 -0.16225072
  25212384 866    -0.24636742 -0.00976899 -0.08276403 -0.29578825 -0.03605505 -0.38331431 -0.03776033  0.35071151 -0.08000855  0.05576075  0.00327555 -0.14369932 -0.10199349  0.08340626 -0.07040854  0.20078816 -0.07860024 -0.02388979 -0.38560350  0.08718131 -0.38106311 -0.19327082 -0.00003388  0.03671913 -0.07522455 -0.26904110  0.15870475  0.03744816 -0.04093353  0.10204274 -0.00059439  0.12545549
  25220347 7963    0.09867584 -0.09418649  0.15787740  0.25079679 -0.46678031 -0.17926018  0.20707332  0.12330195 -0.16117634  0.20703693 -0.03414701 -0.00979445 -0.15950415 -0.07629017 -0.24191239 -0.29176062 -0.11278936  0.03634330  0.05892217  0.08970669  0.12952241 -0.23393139 -0.05147226  0.04864905  0.05179446  0.00652076  0.08508805  0.15708362  0.27450439 -0.13387134 -0.30751423  0.12608773
  25221582 1235   -0.15822514  0.16260269  0.12236550 -0.03821121 -0.15931135 -0.11396014  0.00213178 -0.32772518 -0.01359772 -0.14821241 -0.34284020 -0.06189099 -0.30623800 -0.37024907  0.08746565 -0.16357973  0.19869066 -0.34757865 -0.12086363 -0.16139168 -0.06587423 -0.01046457 -0.14966246 -0.08920437 -0.19906658  0.16202178  0.06211469  0.00179329 -0.12222235  0.05786733  0.13251029  0.19022284
  25222717 1135   -0.14244970 -0.39412308 -0.04876216  0.08468556 -0.14369980 -0.13156153 -0.03966134 -0.07620436 -0.07263308  0.12656453 -0.06932747 -0.02214153  0.18812523  0.11051452 -0.11397168  0.41851369  0.01371305 -0.10525744  0.08284771 -0.03511452  0.17056773 -0.07906956 -0.00525652  0.04545665 -0.08225461  0.40359833 -0.13700447  0.19071469  0.09820650  0.39607327  0.20621444  0.12846424
  25225663 2946   -0.18506248  0.35841661  0.13393800  0.19815261 -0.05067040  0.12777350  0.10891317 -0.14588747 -0.00261714 -0.12291833  0.08645630 -0.13098536  0.26434884 -0.17697287  0.10058224 -0.08490887 -0.06545945  0.17359059 -0.12736634 -0.26017076 -0.17242032 -0.09565293  0.12545243 -0.30267406  0.22775338 -0.02652302  0.10334213 -0.02352245 -0.17440913 -0.02919447 -0.27236398  0.36871993
  25265056 39393  -0.00993511  0.13797148  0.20368085 -0.10621409 -0.02026234 -0.21739332 -0.10432906 -0.00992635  0.10401887  0.02426885  0.04389652  0.06746205  0.19923847 -0.02487878 -0.14570957  0.36431465 -0.23504827 -0.24138836  0.26744243 -0.09753566 -0.29866033  0.01065739 -0.12790229 -0.21085648  0.24264402 -0.10885213  0.05955821 -0.16824640  0.34677968 -0.17696993  0.21333886 -0.11372522
  25277514 12458  -0.19634434  0.02815040 -0.07165309 -0.02693688 -0.17967600 -0.08892364  0.08774777 -0.19762351  0.05051976  0.11366006 -0.51699826  0.03722602 -0.04896672 -0.10469999  0.00510323  0.24665781 -0.08241292  0.48907209  0.13860986  0.14794470 -0.26319252 -0.12724044 -0.02290032  0.15167654  0.00790255  0.20082924 -0.15399664 -0.07960328 -0.06577559  0.17560346  0.08789013  0.00853234
  25288191 10677  -0.46670007  0.15633978 -0.10857255  0.24256521  0.30146909  0.01668706 -0.11924685  0.06450723  0.14778907 -0.26495408  0.16650165 -0.01092548 -0.26137497  0.13877991  0.00184153  0.21820915 -0.04604821  0.06589120  0.01183872  0.28024890 -0.06807103  0.02567202 -0.09336463  0.00106069 -0.15425938 -0.26402683 -0.10470787  0.13576167 -0.11707024 -0.18856220  0.17862140  0.13885190
  25317172 28981   0.11402687 -0.01668419  0.02420250 -0.05242854 -0.27271649 -0.01418954  0.10445772  0.28699215  0.16228577 -0.48241912 -0.17085141  0.06567495 -0.25271729  0.41315878 -0.19963598 -0.01376989  0.10029346 -0.00904235 -0.20061869 -0.22965891 -0.11933229 -0.19302879 -0.12950490 -0.02324631  0.11400387  0.09153371  0.03194806 -0.19676011 -0.07680924 -0.04277973  0.02751617  0.08254443
  25366237 49065  -0.23559184 -0.21669017  0.00871854  0.04555603 -0.04283846  0.03038263 -0.44674088 -0.02398861 -0.26926415  0.08319870  0.03680317 -0.21643036  0.06046665 -0.04285432 -0.30341331  0.12414859  0.28890302 -0.02548784  0.04960938 -0.45487043 -0.15182151 -0.01528525  0.00238060  0.07530969 -0.06955533 -0.01452257 -0.04394720  0.01203015 -0.31425488  0.02467320  0.10050536 -0.11339233
  25371353 5116   -0.00012859  0.08012763  0.02235870 -0.02095556 -0.30795879  0.23769290 -0.20324218 -0.02435873  0.01605157 -0.18706578 -0.17012922  0.11845753  0.13265084 -0.20408926 -0.16498640  0.01426435 -0.12994642 -0.23873774  0.06240259  0.17261522  0.00195673  0.04847956 -0.28810212  0.17204710 -0.10356679  0.21666508  0.27308798  0.47757415 -0.05128275 -0.14355189 -0.09132602  0.14167823
  25382796 11443   0.09632089 -0.10714305 -0.15266714  0.17760959  0.11625849 -0.16717665 -0.21982153  0.02111733  0.02540206 -0.23132854 -0.07687847 -0.00237186 -0.03097111 -0.08779875 -0.03854607 -0.29211658 -0.20838390 -0.06077838 -0.01297510  0.25055590 -0.37166359  0.20463414  0.03781525 -0.13654805  0.23825660 -0.03152827  0.07407069 -0.04053057 -0.24871837  0.21335646 -0.21221272 -0.38877324
  25399480 16684   0.02398433  0.21847814  0.05618868 -0.16149877 -0.17854823 -0.07690204 -0.02290499  0.11807148 -0.02301615  0.05669589  0.24012939 -0.08850407 -0.14875741 -0.03777553 -0.22754883 -0.26046001 -0.24758349 -0.05290342 -0.00560621  0.00188132 -0.25345048  0.08292521  0.39614464  0.37007883  0.06778770  0.05235674 -0.38901223  0.14362613  0.06014782 -0.01689671  0.10893429  0.18325372
  25409931 10451  -0.04152662  0.09487662  0.17534981 -0.17991930  0.11175677  0.06071332 -0.03976750 -0.45069468  0.01552907 -0.21937493 -0.11209579  0.17212696 -0.20252292  0.01759657 -0.09612353  0.14971144 -0.21260216 -0.27515329  0.03723160 -0.10895436  0.27987145  0.19140164  0.19897523 -0.16604564 -0.17012714  0.20090634 -0.23252739 -0.18394332 -0.22407689  0.07588736 -0.10768459 -0.02583255
  25411363 1432   -0.01918001  0.08126003  0.16456407  0.28736907  0.24341642  0.24948886  0.11883774  0.17483135  0.06502553  0.11488283 -0.26133927  0.19552538  0.13055050 -0.00090308 -0.17413456 -0.29759858 -0.23433726  0.07263643  0.07502439 -0.25574900  0.20261823 -0.05368034 -0.20279622 -0.00160511  0.14408692 -0.04224846 -0.30000413  0.13953426 -0.07340512 -0.06027464  0.22716711 -0.21990876
  25432175 20812   0.00078935  0.25820038 -0.51822551 -0.14193685  0.17520248  0.07914717  0.04990639 -0.10893163  0.06961933  0.11810035 -0.00291623  0.12063916  0.09520313  0.18441338 -0.20035143 -0.17412226 -0.13056112  0.01328039  0.03173691 -0.28024203 -0.22795511  0.08518542 -0.14465674  0.01056438 -0.41294702 -0.06984115  0.17333854 -0.08729252  0.14765749  0.16159083 -0.07709426  0.04973361
  25477199 45024  -0.05316018  0.27437692 -0.00291951 -0.01355388 -0.22382912  0.26251850 -0.20999133 -0.17761257  0.26420361 -0.12032311  0.11167938 -0.28523735  0.17620862  0.07658992 -0.13083977  0.00057648  0.01429370  0.09270848 -0.04078401  0.14834880  0.31526094 -0.10186189 -0.00968810  0.25983100  0.13464821 -0.22608408  0.03672078 -0.22793164  0.11206379  0.25344059  0.00811024 -0.29265945
  25500820 23621   0.26376993  0.09998917  0.01783112  0.30549804 -0.13818618 -0.10000377 -0.18562002 -0.21035604 -0.07326220  0.37804213 -0.21797737  0.14045525 -0.12420779  0.32748537  0.00911039  0.09130985 -0.13368009 -0.12949478 -0.10019534  0.03435991  0.00236328 -0.13679658  0.11803683  0.14988723  0.04642596 -0.37736592  0.09958390 -0.01267294 -0.18437311 -0.21218041 -0.15770277  0.11340801
  25507627 6807    0.25003281  0.07456689 -0.18445480  0.28429888 -0.24633498  0.12711114  0.25692194  0.03027323  0.03228250  0.08196723  0.33457082  0.03584312 -0.21697723 -0.23980773 -0.05076977  0.24609722  0.01353540 -0.19132323  0.21739178 -0.00767791 -0.07518937 -0.26291546 -0.16091848 -0.14756757 -0.07774029 -0.02013758 -0.20348432  0.03428941 -0.19558720  0.29238184  0.00044897 -0.07260683
  25518603 10976   0.10048669  0.15847744  0.11822136 -0.19717330  0.18574160  0.24509874 -0.02209711  0.08161197  0.09128870  0.31791867  0.14237082 -0.13578556 -0.03395643  0.24340632 -0.16043907  0.05859924  0.17674117  0.10238889  0.12002014  0.23619863 -0.13975982  0.10900972 -0.25873750 -0.04557027  0.13489595  0.29648319 -0.14118565 -0.11391391 -0.19815040 -0.24371952 -0.34843955 -0.03300273
  25557904 39301  -0.01938267 -0.10163075 -0.33449328 -0.16021845 -0.59897951  0.02354136 -0.04957808 -0.30674035 -0.17250790  0.05253518 -0.07731828 -0.03781328 -0.08777642  0.00552693 -0.06056759  0.18258887 -0.12056468  0.12411252  0.03328518 -0.08709052 -0.13052025  0.11137040  0.17949912  0.04818443  0.14765073  0.23076121 -0.29163565 -0.13012792 -0.08246142 -0.13218510 -0.01157826 -0.08447675
  25565104 7200    0.03706158  0.07407079  0.27936427  0.05874205  0.08338884  0.07739676  0.00998182 -0.11993058  0.05983107 -0.19788933 -0.26649934 -0.16777940 -0.03844274  0.00729455  0.07599692  0.08982623  0.15808161 -0.52814059 -0.06181969 -0.30288299 -0.24993117  0.19520959  0.09344911 -0.23175781 -0.05669987  0.28554889 -0.15885407  0.12493234  0.09333062 -0.13225976 -0.10579214 -0.03796129
  25575804 10700  -0.15930874 -0.09473654 -0.02881308 -0.21563565  0.11908693  0.05787046  0.03635529  0.17346544  0.11614510 -0.14503620  0.19328506 -0.31280889 -0.15451623  0.23517364 -0.02996001 -0.11885607 -0.17968565  0.11502202 -0.15917640 -0.05089530 -0.05670426 -0.15252184  0.04006191 -0.22805564  0.20668301  0.30995706 -0.13598651  0.00827810  0.07162560  0.48824789  0.15591251 -0.16346267
  25669713 93909  -0.01077846 -0.01037794  0.24244458 -0.01001127 -0.47802383  0.05749325  0.06123853  0.46473751 -0.16537028 -0.03827959 -0.16656793 -0.05525152 -0.04954895  0.26374299  0.05085612 -0.06729586  0.00602498  0.05534036  0.10376679  0.00959948 -0.01767215  0.18450165 -0.12916869 -0.04204444 -0.28293778 -0.07299347  0.20668522  0.07612366 -0.14993110  0.10327070 -0.14216798 -0.31080060
  25679567 9854    0.19277776  0.39502684 -0.09983239  0.10113236  0.02153943  0.18836560  0.13180637 -0.25102764 -0.07405424 -0.02713250  0.15305437 -0.00733602 -0.28366840 -0.06325835  0.06773874 -0.00613446 -0.32288044 -0.11438534  0.04847695  0.27379262 -0.27833361 -0.13120207  0.09366269  0.18289172 -0.12235488  0.02113934  0.17392794  0.28472540  0.00330653  0.15572560 -0.18934344 -0.18183634
  25700388 20821  -0.13675627 -0.04980113  0.20169320 -0.24181445 -0.12555634  0.21230666 -0.22122876 -0.08486376  0.01162392  0.17440548  0.26168425  0.07402680  0.39635501  0.01614110 -0.26187272  0.12375883 -0.04065535 -0.11316932  0.06474079  0.01886582 -0.27376041 -0.13084457  0.06840768 -0.15512223  0.06765617 -0.01611992  0.36355534  0.15261937  0.12527758 -0.15035871  0.24487675 -0.13613975
  25714805 14417   0.30962845 -0.10928027  0.12636340  0.00945802 -0.13352944 -0.11128689  0.19576045  0.20683372  0.12817501  0.09599845  0.15339799 -0.25874655  0.16782440 -0.01859767  0.16429099  0.41081471  0.16173558  0.01935009 -0.30083120  0.24117932 -0.02681216  0.04484066  0.10687421  0.21515987  0.23370216  0.15151221  0.07028012  0.21841756 -0.11771528  0.00102938 -0.05329062  0.20458762
  25721799 6994   -0.30438042 -0.23095631  0.25776481  0.24074265  0.11207234  0.09443322  0.15998206 -0.14256408 -0.06275147 -0.11065689  0.18022067  0.02589861 -0.26799728 -0.07227871 -0.19919617  0.13139976  0.00059187  0.08219418 -0.03969971  0.04076060  0.18884461  0.41307333  0.00011330  0.32373001  0.11238188  0.09670093  0.09260585  0.02244483  0.12985356 -0.09438859  0.14393721 -0.28329235
  25736874 15075  -0.00992102  0.11979259 -0.10409502  0.16766646 -0.12140592 -0.13947872  0.06084580 -0.27814172  0.30708611  0.17375781 -0.06703682 -0.37047176  0.25054235  0.06066184 -0.09922160  0.06272350 -0.26992447 -0.07470066  0.13618471 -0.26963543  0.35438118  0.13298140 -0.17979350  0.02962382 -0.14937067 -0.03678193  0.10182632  0.21092281 -0.07987738  0.18258951  0.14262235  0.01153520
  25744264 7390    0.12500464 -0.12985613  0.12927574  0.14448432 -0.22045406  0.11525574 -0.02843701  0.02496225 -0.05946137  0.16654433  0.17501828 -0.31931170 -0.23824782 -0.17857068 -0.12842337 -0.28319595 -0.00545437 -0.22159856  0.02512150 -0.10938049  0.11196405 -0.29563496 -0.32040468 -0.01571166  0.35375101 -0.05570585  0.06394769 -0.12798049  0.07061500 -0.18205764 -0.25484466  0.03225281
  25748219 3955   -0.31701123 -0.22652193 -0.19357354  0.10627363  0.14457536 -0.14401701 -0.16952716  0.10579023 -0.23657740  0.01284336 -0.22834653 -0.14532423  0.08862891 -0.25501715 -0.31772195 -0.03939937  0.04096415 -0.08257531  0.09042008  0.14049768 -0.00964571 -0.09183333  0.17655472  0.03585272 -0.05119526  0.26819658  0.19248940  0.20424486 -0.25653694  0.14072391 -0.29630977  0.09455981
  25769452 21233   0.18032227  0.21808909  0.14155761 -0.17464058  0.09233716  0.04584856  0.17106265  0.00990808  0.22325364  0.00617435 -0.23445147  0.05322744 -0.12843836 -0.11494341 -0.21560216 -0.12827456  0.15632903  0.31107934  0.32943200  0.05924393  0.03645672 -0.03905428 -0.07381395 -0.10673447  0.24998625  0.22594332 -0.03707741  0.23664452 -0.33738956 -0.22534860  0.16519057 -0.11535291
  25792700 23248  -0.37135370 -0.05231994 -0.18453927  0.14902166 -0.03632420 -0.11623804  0.09353482 -0.07332269  0.33050741 -0.07928679  0.08581694  0.11751444 -0.03178119  0.32885606  0.31509000 -0.12181560  0.01705448  0.06609881 -0.06054274 -0.09320908 -0.20060918 -0.13618972 -0.15570608  0.06984135  0.03524269  0.24137066  0.30804614  0.00794071 -0.15337980 -0.33040341 -0.13692647  0.05782055
  25803821 11121  -0.00204573  0.07915983 -0.13560511 -0.14324279 -0.09820080 -0.07255860  0.05860126  0.29550844  0.26230363 -0.01898607  0.05967317  0.07395570 -0.03028730 -0.12644534 -0.09274211 -0.32391721 -0.08989396 -0.02382738 -0.04702998 -0.33010912  0.03815625  0.16525743  0.52801172  0.18879580  0.13937301 -0.18303798  0.06076419  0.21517242  0.21409157 -0.10117900 -0.13558721  0.01083767
