# Shadow tomography log started 2020-01-30 21:01:55
# Dimension = 16
# True state = ( 0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000  0.25000000  0.00000000)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7         re8         im8         re9         im9        re10        im10        re11        im11        re12        im12        re13        im13        re14        im14        re15        im15
  13528222 3916   -0.18816939  0.21540788  0.23902188  0.12605634 -0.12856733 -0.22532686  0.45013370  0.18880675  0.40704458  0.07214127  0.00520469 -0.10813068  0.08615682  0.26691243 -0.00015968 -0.12113141  0.07094502 -0.04537417  0.11665790 -0.03798306 -0.13741836  0.30902794 -0.13447169 -0.06601031  0.27756114  0.05174152  0.10998985  0.10983823 -0.02384797 -0.01423417  0.00529687 -0.00284157
  13529413 1191    0.27050345  0.31001801 -0.18710408  0.12784013  0.04598498 -0.11190552 -0.05346182 -0.04207288 -0.13722685  0.09739298  0.09480125 -0.19702906  0.01860999  0.04900320  0.19613771 -0.08323411  0.40205135  0.04864792 -0.22854424 -0.36728201 -0.08107537 -0.29612843 -0.10410091  0.12303097  0.27867333 -0.03160458  0.17770195 -0.05469842  0.06888662  0.01565746  0.21106862 -0.04101999
  13543008 13595   0.18843402  0.21128653  0.01415462 -0.01041479 -0.19882366 -0.04046312 -0.19389521  0.13716096  0.26897792  0.03963324  0.02094069 -0.27246870 -0.33042656 -0.11501596 -0.09234277 -0.01956940  0.14329079 -0.17116988  0.22734101  0.05858818  0.32211910 -0.06570376 -0.05950468 -0.05059924 -0.15361269  0.04639234 -0.10107418 -0.06627591  0.25472932 -0.43016486 -0.10474040  0.14718493
  13543666 658     0.10753430  0.08739738  0.26901599  0.34431774  0.03112340  0.03594762 -0.34866407 -0.21016714 -0.12735752  0.04069956 -0.02031659 -0.37740685  0.26939370  0.12939708  0.04085889  0.01461231 -0.19167249  0.25236995  0.23837313  0.03612980 -0.01093249  0.12741058  0.26854334  0.03905700  0.20022744  0.10440290 -0.12326865 -0.01857568 -0.15924097 -0.15056536 -0.06843924 -0.04646102
  13551856 8190   -0.04017765  0.19112829  0.22840289  0.11380486 -0.17065593  0.10277296  0.06685143 -0.01139029 -0.37418693 -0.12082943 -0.33670588  0.21516326 -0.21986620  0.02508354  0.04664454  0.18225785  0.19946317 -0.16159678  0.06581677  0.03156951 -0.15748849  0.15471007  0.14187961  0.01201787  0.14858375  0.19664795 -0.20696287 -0.19645238  0.27913914  0.13581827  0.12328066  0.24459833
  13552934 1078    0.00167977 -0.02422777 -0.02781645  0.31188622 -0.02156068  0.36793440 -0.08350491  0.10591824  0.07367888 -0.23190773  0.11273386 -0.10754397 -0.14819020 -0.22140683  0.26451930 -0.17350323 -0.13153454 -0.30280263  0.23875816 -0.04715153  0.06282660  0.03708113  0.04973502 -0.25852081  0.06218996 -0.08186817  0.24489178  0.11609130  0.03266012  0.32437217  0.18599031 -0.15826473
  13559462 6528   -0.00363090 -0.15812307 -0.16004254  0.07395376  0.04314336  0.29207310 -0.01608248  0.11295489  0.02444289  0.24913924  0.04569236 -0.20546211 -0.04835499  0.26191549 -0.25749425 -0.03120770  0.00096080  0.04774750 -0.15192402  0.13351574  0.37675675  0.14056680 -0.10942217  0.09052997  0.21534500 -0.09622058 -0.04692539 -0.19805369 -0.05216362  0.31747524  0.12346234  0.39705781
  13564154 4692   -0.01629016 -0.02498824 -0.20194148  0.01861409 -0.15042482  0.10205543  0.08959598 -0.04942878  0.07198041  0.05832608  0.04110522 -0.16695883 -0.04264969  0.06241601 -0.04194540  0.40271899  0.04839741  0.01312808 -0.02247852 -0.27083411 -0.03336374  0.06345038 -0.11532770 -0.37047612  0.02703054 -0.04613398 -0.43009081 -0.24363662 -0.03535372  0.13214004 -0.17946283 -0.42010495
  13574294 10140   0.15612843 -0.29343691  0.14824941 -0.11827402 -0.08160806  0.00934342  0.19321364 -0.14653918  0.10709881  0.25767206 -0.08219072 -0.15312117  0.10479046 -0.10418705  0.36798486  0.28446272 -0.17137855  0.02362258 -0.10148648  0.06813989  0.06548671 -0.11306451 -0.02348696 -0.16911279  0.02612100  0.35492107  0.35750142 -0.21696191  0.18971281 -0.02121182  0.01238243  0.11200907
  13574640 346     0.19073524 -0.16519196 -0.31080918 -0.15127226  0.36405001  0.00895434  0.20658374  0.17429014  0.04214393 -0.14086171 -0.01069457 -0.19075547  0.16252477 -0.15993665  0.10495151 -0.09829218  0.03313123 -0.04144785  0.11540363 -0.26048954 -0.05252463  0.40242554  0.26992064  0.20617432 -0.04359854  0.16901636 -0.18677972 -0.03842366  0.19521786 -0.05526889 -0.00378141  0.09122102
  13577728 3088    0.08207190 -0.15513132 -0.14474540  0.30135223 -0.42502123 -0.01833246 -0.00032201  0.07195262  0.00534155  0.06853716  0.00917639  0.28293383  0.36625446  0.11563606 -0.00625889 -0.29106192 -0.09250320  0.17021321  0.14731572 -0.28630677 -0.01818018 -0.10375543 -0.04096627 -0.11594082 -0.25274136 -0.03840302 -0.07991451 -0.09874392  0.24813582  0.00380780 -0.00521728  0.20886342
  13593989 16261  -0.13287901  0.14135596 -0.03519164  0.26893445  0.18917501  0.15281773 -0.11461587  0.14147286  0.14394966  0.02746310 -0.12402291  0.34032912  0.03813914  0.11682236  0.20224608  0.18507737  0.15707575  0.01400447 -0.11374982 -0.11392040  0.24030155  0.24778636  0.09477142  0.09362539 -0.20974152 -0.04204984  0.28688712 -0.34622209 -0.20428002 -0.23988433 -0.07380399 -0.11503751
  13594791 802    -0.05848044 -0.10830301  0.10514544  0.08863178 -0.07356563 -0.23999826  0.03658578  0.22335854 -0.17902929 -0.17258821  0.28783892 -0.11545573 -0.06208085 -0.17267152  0.23105580  0.31241001 -0.19929372  0.07419396 -0.03287796 -0.04228391 -0.10516594  0.12200664 -0.15609385  0.04725429  0.02238721 -0.48673377 -0.05002413 -0.14085037 -0.06153731 -0.18337225  0.16871486  0.28768125
  13596967 2176    0.27021673 -0.21657180 -0.02680507  0.05167621 -0.13526597 -0.12982581 -0.08201198  0.27072986 -0.14102051 -0.29255643  0.02671455  0.10952448  0.06672627  0.06827004  0.00879039  0.04791580  0.14647298  0.24325477  0.01660148  0.31601770  0.22671570  0.18298108 -0.32057529  0.09075241  0.13220190  0.22642154  0.01649787  0.06620521  0.11274147 -0.00727963  0.15074504 -0.38249574
  13598087 1120    0.11416255  0.08195424  0.00746839  0.16162224 -0.01783068 -0.18294328 -0.03262705 -0.04074559  0.09779350  0.33172422 -0.14279005  0.17189435 -0.11049264 -0.37836824 -0.07773730  0.06954099 -0.31765459 -0.10673627  0.18178001 -0.20015714  0.06362616  0.04652472 -0.28299086  0.43801932  0.05831460  0.13763357 -0.11033759 -0.03476748 -0.16236387  0.19667774  0.08405217 -0.10184996
  13598707 620    -0.34080821 -0.26712910  0.17639419 -0.16924825 -0.08002451 -0.24710799 -0.42031554 -0.08861993  0.01307435 -0.10557772  0.11212005 -0.12528200  0.09666619  0.25751027  0.02188146  0.02846443  0.08998506 -0.39694289 -0.03938954 -0.31918537  0.09514242  0.08893729 -0.07430174  0.13816539 -0.09832661  0.16934701  0.02032029 -0.01151652  0.07077491  0.11275922  0.12759260 -0.02565518
  13606608 7901    0.08644268  0.14986128 -0.12717222  0.00257091 -0.12596417 -0.09515002 -0.02296553 -0.11842893  0.13903237  0.20192468 -0.17751469  0.46233881  0.04001529  0.04865832 -0.05674414  0.07214937 -0.05276530 -0.04168768  0.05491492 -0.25621851  0.13677799  0.09472735 -0.16279764  0.13035889 -0.05661203 -0.16164473 -0.33422764 -0.22047558 -0.10299365  0.18769566  0.24720881 -0.39456983
  13607813 1205    0.31259746 -0.14234950  0.23301781  0.24491443 -0.00087245  0.05512024  0.19475987 -0.14323265 -0.05356030  0.03006192  0.04412757  0.08656650 -0.17270816 -0.26339999  0.03109659 -0.35265220  0.03042218 -0.23640995 -0.12103509 -0.00274345 -0.26269389 -0.06045022 -0.16745577 -0.03845522  0.24945954 -0.20901347 -0.24126017  0.10884486 -0.15880024 -0.29957815  0.06219076  0.00663468
  13612077 4264   -0.23253700  0.13515974  0.17726268  0.02952184  0.27122725  0.15449218  0.09538529 -0.30959998  0.08169454  0.15589084  0.17536270 -0.20215817  0.19326089 -0.40769225 -0.02424576  0.18211432 -0.00269722 -0.14521121  0.01633351 -0.07290217 -0.31232970  0.15398941  0.12253369  0.03346444 -0.05428768  0.00672623  0.03761130 -0.10316884  0.28751681  0.12629612  0.15228169 -0.22834375
  13617539 5462    0.13762430  0.15399910 -0.05488584 -0.16613463  0.32790327  0.18829155 -0.15870518  0.08606539 -0.23835363 -0.07704489  0.13698184  0.01688872 -0.26146323  0.41245920 -0.03977941 -0.03557917  0.23774559  0.00152685 -0.11352078 -0.13940784 -0.37727894 -0.12027836  0.15273107  0.06351239  0.04175697  0.19055342 -0.04037398 -0.14339735 -0.08919847 -0.05607058  0.10438323 -0.26976539
  13619029 1490    0.14219165  0.16082570 -0.03777862  0.27663889  0.09549309  0.11063518 -0.30132342  0.08660468  0.01547222  0.08518858  0.02662262 -0.17291160  0.06550465  0.01265371 -0.37337260  0.05590067 -0.31243087 -0.14750864  0.12771232 -0.26063944  0.18994399 -0.20136063  0.04329638 -0.35039160  0.13443280  0.04208628  0.09544182  0.29285169 -0.05690572 -0.02892352  0.20414754 -0.07657577
  13628728 9699   -0.03358385  0.06138928 -0.10345921  0.05142331 -0.18840033  0.45592141  0.18390536  0.21960011  0.12556967  0.00553578 -0.31932304 -0.10848191 -0.04832820  0.06879908  0.16842563 -0.04422071 -0.30589099 -0.26127784  0.13662865 -0.18067430 -0.24955403  0.09146664  0.14391363  0.00649303 -0.26084259 -0.03967601 -0.00041097 -0.04882370 -0.13675180 -0.02460920 -0.30283527 -0.04324252
  13629151 423     0.12539583 -0.13438839  0.05502090  0.01399597  0.06776457 -0.11429879  0.16517513 -0.27184107  0.11935343  0.15669252  0.06749273  0.35670402 -0.17866120  0.14298126 -0.06335906  0.39892570  0.08685060 -0.21397609  0.16683480 -0.00415503 -0.00178766 -0.19122266  0.28235625 -0.29603537 -0.11143704 -0.08013361  0.18328290 -0.14034281  0.04564962 -0.19343467 -0.19865983  0.14778135
  13630316 1165   -0.08127841  0.00194414  0.04497930 -0.08644788  0.15534539 -0.13438175  0.00804784 -0.05060224 -0.20807229  0.21914426 -0.02792659  0.00188715  0.21393430  0.11797850  0.04554271 -0.20426589 -0.23398026  0.37617697  0.35594641  0.04620162 -0.13813567 -0.24985653 -0.02693930 -0.02442629 -0.26482095 -0.15917523 -0.21913055  0.11766735  0.19540402 -0.33584688 -0.09902984 -0.13212317
  13647659 17343   0.08688390 -0.24852857 -0.44584709  0.11641252 -0.10217575  0.02600049  0.35841614 -0.04821573  0.12915488  0.05966731  0.19944685 -0.25394826 -0.19159725 -0.00725981 -0.13051098  0.10368163 -0.20193674  0.25853743 -0.10880358  0.13623193  0.05624739  0.08685512  0.06389206  0.00561027 -0.06256926  0.16830928 -0.03466321 -0.14982679 -0.04723924 -0.26768009  0.26130722 -0.19104572
  13648516 857     0.31498922 -0.05212473  0.06185308 -0.20757485 -0.01245629 -0.03864350  0.18414299 -0.16372267 -0.02566351 -0.25213804 -0.06798972 -0.23592789  0.14841357  0.11766190  0.21658330  0.23935432  0.02806249  0.09501195  0.11381469 -0.38206918  0.07508433  0.07323597  0.28184829  0.22257056  0.10817929 -0.23680077 -0.08617691  0.26709755 -0.02094747 -0.02314186  0.22589793  0.13011960
  13651492 2976    0.06655539 -0.04886567  0.28459031 -0.04745489 -0.03520803  0.03219350  0.02889950  0.34305680 -0.17550861  0.07878124  0.16686062 -0.06160820 -0.10465582 -0.27093197  0.04147755  0.06406127  0.10471367  0.20431152  0.12579004  0.04700332  0.11679166  0.07601260  0.31948286 -0.35866496 -0.16430211 -0.04662734 -0.34109318 -0.16431386 -0.28333444  0.23055306  0.05912659 -0.00033532
  13651986 494     0.17683507 -0.21732011  0.25833858  0.03934819 -0.01197243  0.15251446 -0.01183676  0.09370877  0.24450677 -0.14554266  0.09747299 -0.09165337  0.15046061  0.19401004 -0.13080888 -0.32949516  0.26448070  0.00561229  0.18871738 -0.16697247  0.22864385  0.24810586 -0.09646133 -0.10907040 -0.12593316 -0.07911465  0.19515650 -0.29291569  0.26511361 -0.14732987  0.01045109 -0.17160759
  13656183 4197   -0.02435130 -0.06554392 -0.18881953 -0.32238047  0.28284388 -0.03239195  0.04616320  0.05185594  0.49982870 -0.15104831  0.03122290  0.06574311  0.10490271 -0.16089514  0.07220429 -0.25832088 -0.06038678  0.02043525  0.20756127  0.14184473 -0.02418820 -0.26907880  0.16478337 -0.05626071  0.29682091 -0.08710811  0.09435083 -0.02873555 -0.25186888  0.13316955 -0.03360234 -0.15681265
  13657507 1324   -0.17507126 -0.16688448 -0.15445821 -0.04546464  0.04978583  0.17204074 -0.01376761  0.00657448 -0.31916723  0.25546035  0.27448658  0.06721667 -0.15557753 -0.11938958  0.16385986  0.00775486 -0.06691523  0.09642691  0.19693225 -0.36463204  0.20504376  0.13917446 -0.10200437  0.10111068  0.41226587 -0.09511043  0.18104749 -0.08922985 -0.04382286 -0.02383947 -0.28096858 -0.04660426
  13664924 7417   -0.31841798 -0.45359620 -0.04557297  0.16013446  0.16720052 -0.02557290 -0.20491371  0.34798013  0.20196279  0.00308399 -0.19077300  0.18327897 -0.14558873 -0.01382016  0.02191306  0.10293281  0.06707248 -0.01625103  0.05795799 -0.12348721 -0.15260581  0.10161424  0.15000230  0.07180644  0.11351006  0.02550303 -0.23611059  0.14160110  0.27015798 -0.11672609  0.22843548  0.13204301
  13665040 116    -0.12112245  0.06285367  0.06519541 -0.30717646 -0.41240488  0.23834945 -0.05982661 -0.12103996  0.07517467  0.01782221 -0.07883319  0.04744505  0.08738645  0.09779070 -0.27560553  0.02148652 -0.04757032  0.25546384 -0.24901614  0.01125548 -0.17574581  0.04875558  0.13788248 -0.29459375  0.40140808 -0.13881238 -0.15468517 -0.05593539  0.19688113 -0.07941451 -0.08553086  0.03224291
  13673496 8456   -0.06522430  0.15010834  0.09932522  0.19918720 -0.23306260 -0.05915223 -0.17917124  0.14559294 -0.03596813  0.07695926 -0.08832478  0.38230075 -0.00392041  0.29562609  0.14781623 -0.24841261  0.05007346 -0.09516799  0.01156627 -0.08351516  0.14061531 -0.15268564  0.37527482 -0.05983777  0.17070476 -0.06515967  0.14054461  0.21080606 -0.11657234  0.11318005 -0.10648784 -0.37273141
  13684291 10795   0.01093768  0.19408883 -0.29630492 -0.15117216 -0.11168984 -0.02304939  0.03867705 -0.15157362 -0.27934971 -0.46750798  0.01605649  0.06476917 -0.11793672 -0.07386820  0.06177424  0.28667879 -0.20902467 -0.24568557 -0.18319307  0.06002336 -0.27440163  0.00419548  0.11709410 -0.08252652 -0.17818876 -0.00078075 -0.02405296 -0.02384388 -0.05039967  0.02734982 -0.21774208 -0.29498356
  13689592 5301    0.17196106 -0.25916891  0.02876883 -0.12973600 -0.03407606 -0.07677464 -0.19141475  0.20389752  0.02724130 -0.16795586 -0.14388566  0.01791746  0.21102930 -0.28634500 -0.14175194  0.10597375 -0.00757830  0.10968777  0.11191721 -0.27312737  0.20968227  0.52716559  0.14242319 -0.16999487 -0.05771606  0.15892682  0.11188307  0.13839261  0.10834368  0.12288776 -0.07752807 -0.17067793
  13696203 6611    0.13084172  0.47104847 -0.00381958  0.05347797  0.16337289 -0.15525277 -0.00835429 -0.17861582  0.15231813  0.03302432  0.00211856  0.23190966 -0.05375372 -0.25048647  0.01938632  0.06217251 -0.09620567  0.12526390 -0.00130207 -0.20311818 -0.05432930  0.02602963  0.02810025  0.26241380  0.37834211  0.05943903  0.05972217 -0.15105080  0.40071241  0.17919102 -0.13101443  0.07078847
  13697301 1098    0.21800823  0.14529584  0.18185236  0.21890941 -0.18181607 -0.08764697  0.04425097 -0.22032674 -0.14753550 -0.12314763  0.10686971 -0.32508494  0.09747623 -0.24967488  0.14720869  0.05575891  0.05021634  0.03586288 -0.12952629 -0.01160927  0.20040342 -0.14359613  0.00137317 -0.20189009  0.07143302 -0.07171943  0.14313231  0.01334157 -0.22901994  0.43095510  0.34048336  0.03466560
  13697871 570    -0.12558786  0.01381323  0.15248249  0.16369478 -0.02667442 -0.10317340  0.07829311 -0.11006916 -0.26029347  0.07090657 -0.11427141 -0.01320842  0.08751087 -0.19829744 -0.16874025  0.17259078 -0.02224348  0.15143349  0.23660352 -0.20824333 -0.17957502 -0.22521440 -0.11027302 -0.27447314  0.15092062 -0.20968829 -0.29875897  0.42497314  0.10783385 -0.24805986 -0.07948462 -0.06174363
  13704547 6676    0.16499393 -0.25714805 -0.17611691  0.11565774 -0.16176384  0.17262286  0.33968213 -0.04771456 -0.08240601  0.11601444  0.14320245 -0.08643242 -0.09104982 -0.20558510  0.00106271 -0.24646694 -0.01081688 -0.34780773  0.08344867 -0.27740879 -0.23177978 -0.05229252  0.23763658  0.18287577  0.09292568  0.26961645  0.16426340  0.18541187  0.10523040 -0.08566390  0.11810507  0.05171847
  13708562 4015   -0.04289268 -0.26085215  0.12989261 -0.14387067  0.37317289 -0.05805433  0.00878690 -0.34649782 -0.11264664 -0.15368024  0.03245127  0.23261698  0.15538726  0.05960328  0.42841680 -0.01987468  0.26932680  0.07339792  0.19829586 -0.12791615 -0.14168919 -0.10852197  0.13807295 -0.23308715 -0.01041512  0.09983374  0.16668083 -0.20424175 -0.00839915 -0.06403607 -0.00183045  0.06382309
  13712711 4149    0.01270039 -0.08480190 -0.05917543 -0.18360671  0.04484305  0.27860696 -0.22598563  0.24028747 -0.20880278  0.05466370  0.22924749 -0.19117408  0.10413310  0.25348698  0.06899623  0.39730813  0.00176686 -0.04170520  0.10962554 -0.31220614 -0.06899876 -0.06167191 -0.02628492  0.20789409  0.40467460 -0.13333949 -0.03063433 -0.11806144 -0.09536113  0.11256385  0.07338037 -0.07947754
  13713982 1271    0.03821247  0.14474003  0.42158442  0.11250002  0.24634940  0.08665978 -0.08933093  0.21058794 -0.24150120  0.03770930 -0.09348979 -0.01111144  0.13161406 -0.25652137 -0.04295154  0.11645408  0.22690196 -0.36606770 -0.19559935  0.32488992 -0.04526800  0.09824409  0.14292394  0.09038284  0.16007373  0.18185372 -0.02080789 -0.04196807 -0.08356598 -0.24253996 -0.05371416  0.01875936
  13717784 3802   -0.33295208 -0.07109222  0.18234441  0.12461718  0.06091068  0.04230916 -0.16097985  0.10264222  0.11809545 -0.01742152  0.35188148  0.15507755 -0.17674331  0.01342671  0.13877500  0.24429078 -0.10960155 -0.17573525 -0.02203473  0.06761908 -0.06313380  0.06470358  0.13889968 -0.10602971 -0.21211509  0.04619942 -0.13579270  0.25728999  0.35969131  0.27481988  0.24490950  0.19384164
  13725778 7994   -0.03139861  0.14623541  0.00504443  0.19928893  0.25872721  0.18533254  0.17445118  0.15555560 -0.01453256 -0.27162397  0.08594900 -0.10532176 -0.45602810 -0.00963253 -0.03564357 -0.21641643  0.35891909 -0.01018784  0.29128014 -0.05758308 -0.05281472  0.28046209 -0.10978516 -0.07761686  0.04136532 -0.22151840 -0.04916597  0.00801932 -0.09422753  0.17645918 -0.11800891 -0.09756776
  13734357 8579    0.18182370 -0.02359705 -0.01412672  0.13152258 -0.16597921 -0.01428268  0.30906663  0.15641957  0.08507552 -0.03297579 -0.23049726  0.31694780  0.08666782  0.24505299  0.10872736  0.12200968  0.04936410 -0.11045932 -0.17199094 -0.02726847 -0.23168105  0.24360697 -0.33420955 -0.27460929  0.23006115  0.08483158 -0.14095076 -0.11106065  0.05001329  0.02624248  0.32299458 -0.00564804
  13736075 1718   -0.30793418  0.15050172  0.14411525 -0.04881016 -0.48755634  0.18363877  0.02987579 -0.08339240 -0.08181941 -0.12355189 -0.25651934 -0.06170068  0.12308729 -0.03087496  0.14437433 -0.03187126 -0.01768308 -0.14353778  0.28250848 -0.03704084  0.04721553  0.22256487  0.13006948  0.06632916 -0.01489187 -0.26229668  0.05257139 -0.25462194  0.13061172 -0.09908493 -0.01338297  0.33422469
  13736455 380    -0.03651532 -0.12393149 -0.04519264  0.12499919  0.19923839 -0.13161069 -0.07847965  0.28867391 -0.32158878 -0.28451512 -0.10868911  0.22700456  0.03897653 -0.06866454 -0.15036035 -0.17805127 -0.29594401  0.11270845  0.01911713  0.05903907 -0.13402477 -0.09631963 -0.10540922  0.19910609 -0.01217061 -0.25862181  0.38194241  0.01561391 -0.00142867  0.00342708  0.29260180  0.17307815
  13738045 1590   -0.07865075  0.09915078 -0.27735156 -0.39358455  0.02123670  0.09676199  0.08184319 -0.17104200 -0.23341389  0.11386002 -0.02265410  0.04403839  0.06661728  0.10934659 -0.23667464 -0.05652760  0.33575373  0.11608795 -0.14270207  0.29873315  0.00935691  0.14846923  0.18528558 -0.10019491  0.21574802 -0.10164240  0.11247924  0.30407673  0.17508092  0.15377956  0.16144922  0.12730546
  13738802 757    -0.02006184  0.29783724 -0.38627144  0.15960118  0.40427535  0.00000480 -0.33156109 -0.10187955  0.04381763  0.17697521 -0.09017325  0.06666144  0.06172256  0.18227551  0.14041961  0.04216576 -0.31863811  0.03225381  0.07502954 -0.08563060 -0.05768202  0.11745954 -0.09694752 -0.12428548 -0.21191201 -0.08288669  0.09317851 -0.10497828  0.26438746  0.08288570  0.12026659  0.16703327
  13751476 12674   0.10997283  0.19792330 -0.04411426 -0.18852374  0.06619651  0.12777157  0.05326656 -0.14097017 -0.05751561 -0.04823987  0.16765669  0.11560773 -0.11780948 -0.19142591 -0.31294819 -0.13323510 -0.09957938  0.23356909 -0.16650813 -0.32912489 -0.18470626 -0.09121514 -0.11586577 -0.02537415 -0.24737259  0.30289316 -0.31688765  0.16335359  0.03829875 -0.01802537 -0.31315974  0.13260099
  13754578 3102    0.11590414 -0.02225317 -0.08390162  0.26060070 -0.07434498  0.10392820  0.09624989 -0.26530252  0.22102553  0.18129839 -0.16374854 -0.05501153  0.06238412  0.11758454 -0.20538750 -0.19502587  0.22135367  0.08139536 -0.07734249  0.20976089 -0.20916711 -0.47051658  0.25114063  0.11473203  0.01173652 -0.04420065 -0.15737337 -0.08941809  0.30719333  0.12054425  0.12209105  0.00293513
  13755795 1217   -0.04303536 -0.15819159  0.10767949 -0.13142383  0.32228279  0.03500669  0.01505477  0.04776437 -0.20314875  0.06482593 -0.10508085  0.22434896  0.03619735 -0.04886439 -0.14685136 -0.31900446  0.15714353  0.26750371  0.09779365 -0.16680778  0.06895801  0.12966641  0.47211118 -0.10568968 -0.07003403  0.03397177  0.19493381  0.10588301 -0.14443380  0.13001251  0.34121505  0.06366453
  13757528 1733   -0.17777407 -0.09658068 -0.00493601  0.05808330 -0.07593756  0.07157432  0.10146997 -0.22468956 -0.15191841  0.18116226 -0.28965716 -0.10991213  0.00562343  0.08706664  0.20146850 -0.08749396 -0.03719224  0.11056064  0.16480566  0.01097430  0.12221403 -0.05061557 -0.24179026 -0.41594639  0.19646422  0.37721678 -0.28485753  0.14401562 -0.03970268 -0.24342032  0.20657214  0.01115729
  13757747 219     0.39050601  0.06794975 -0.17394475 -0.00950382 -0.39815147  0.22675094  0.24087519 -0.01390418  0.04601258 -0.10823171 -0.13262579  0.29546337  0.28702228  0.06339606 -0.02136359  0.15309592  0.09096078  0.03024387  0.13467401 -0.12887243  0.04766987  0.01617693 -0.10523119 -0.18513598 -0.08411223  0.08934387  0.42514443  0.05763439  0.06924626  0.01030574  0.01942735  0.13837910
  13760323 2576    0.18961799 -0.01006056 -0.13431054  0.01982189  0.07014352 -0.20331499  0.15983432 -0.35777846  0.10456879 -0.22967575 -0.00754596  0.40753642 -0.27479566  0.16738379 -0.16533591  0.03873656 -0.05284694  0.01323210  0.13880628  0.15173809  0.29697495  0.15204076  0.02016951  0.03343551  0.09505225 -0.21785201 -0.29650116 -0.14570707 -0.19247679 -0.10482706  0.02848536  0.10453218
  13762738 2415   -0.14248567  0.16224463  0.16649888  0.41970208 -0.09474691  0.16168655  0.13585214 -0.15906984  0.15880551 -0.06726353  0.13340166 -0.29717884 -0.00162646 -0.09680000 -0.02920324 -0.01901733  0.12221579  0.28255931 -0.11744031 -0.18946923  0.06863404  0.31959487  0.00829030 -0.29203382  0.06853182 -0.37114003 -0.00243529  0.02730126 -0.04993530  0.12555552 -0.07082492  0.14506577
  13766164 3426   -0.47362008  0.17003649  0.06390309 -0.01463389 -0.09977820  0.01286525  0.25958100  0.04228780  0.03223020  0.03247473  0.29854088  0.17205425 -0.07341276  0.08148601 -0.01706697  0.02399129  0.18151760  0.10617973  0.17613461  0.21366339 -0.19570785  0.06425605 -0.24199113  0.23098068 -0.27935687  0.07226441  0.06097500 -0.04086825  0.04205976 -0.09009105  0.32852166  0.21854117
  13779488 13324  -0.08224167 -0.04409179 -0.02740132  0.17021272 -0.15400483  0.09562356 -0.25654948  0.05618259  0.27551084  0.18524651 -0.20807425 -0.02954398 -0.43229551 -0.31092186 -0.11517984  0.32519251  0.00283191  0.10368333  0.28972656 -0.13436811  0.14747900 -0.14380594  0.10614813  0.08329633 -0.16296482  0.17374318  0.09632722 -0.10839846 -0.22232571  0.03031175  0.01081210  0.03386296
  13780489 1001   -0.22884256 -0.08791205  0.05402118  0.07677824  0.08713016 -0.02128082 -0.04568296 -0.00438266 -0.24063740 -0.01591475 -0.12990208 -0.05296697  0.09486738  0.31326633 -0.24020053  0.07137728  0.24559135  0.10518396  0.23827973 -0.24748246  0.18689037  0.04861234 -0.00355394  0.23300569  0.13533686  0.05874310  0.09461009 -0.20438637  0.30094130 -0.20867925 -0.42292324  0.08188351
  13786272 5783   -0.23540750  0.00866858 -0.15340035  0.11546389 -0.04237984  0.15787394  0.01279180  0.04253872  0.03372258  0.00387744 -0.10966190  0.31433821  0.15074744 -0.23343347  0.15484978  0.15321367  0.12228623 -0.05437307 -0.16573145  0.11509616  0.31603782  0.26798797  0.14631018  0.18585543 -0.03096043  0.12926137 -0.27796569  0.29373256  0.29781366  0.22940597 -0.07871925 -0.16521954
  13788466 2194    0.12676962 -0.17416162  0.26742771 -0.02605308  0.15294274  0.06023663  0.39640231  0.03625916  0.06221613  0.32681233  0.02075268 -0.03732791 -0.07133154  0.11052495 -0.14442263  0.33089122 -0.36853919  0.00936729  0.01657488 -0.23244925  0.06572444 -0.00451324 -0.04750553  0.14347157 -0.02028025 -0.19075733 -0.02409439  0.23991917  0.23929831 -0.06260190  0.19502180 -0.15564250
  13797278 8812    0.19935442  0.05328829  0.30704449  0.07004162  0.25355877  0.01208406  0.09242205 -0.03581512  0.02224458  0.40690768  0.12154033  0.11517227  0.19127511  0.09385244  0.13209241  0.15366254  0.10152552  0.08442711  0.19117723  0.31981388 -0.04597284  0.05299750 -0.02855900 -0.08165779 -0.04670890  0.17641403 -0.04620614 -0.08462620 -0.25615706  0.28829839 -0.37666355  0.03916694
  13807775 10497  -0.10606589  0.09100577  0.11844933  0.31189621  0.09591705 -0.43927552  0.23372136 -0.26912922 -0.28060830 -0.26497292 -0.23553280  0.03247331  0.02823039 -0.24115763  0.03964923  0.15547386 -0.12914991 -0.10668700  0.00770272 -0.10747645 -0.20682074 -0.13807620 -0.02640858  0.10666809  0.04214902  0.14615295  0.17714067  0.05380281 -0.03074476  0.27683951  0.01157997  0.03226893
